sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
188fd6b9-4291-47c9-bb04-e9e67d4b0465,0.990848764273072,-0.8185555101664191,-0.10082420818906414,-0.2819730374531057,1.1119083013566509,0.3650756685644965,0.31417365796073426
574e18d7-010d-48e6-ba40-db3aa3540e34,0.21999447118107554,0.23757627245576682,-0.6502315060674319,-0.1650879899991087,0.07955952348724421,-0.36302192975304776,-0.25413085703997174
588c9433-14c3-461e-8c00-013abd90eb1c,0.03278736171088877,0.2347947770327924,0.37401727293877485,0.009884614061382838,0.09276498000067569,-0.8303853921205298,-1.0435901898194593
103eafcd-aa33-4f6a-b3c4-a3002c951254,0.33210114505715066,1.1495869816704163,0.4526174491651729,0.47751816294358845,0.669081782131593,0.4878728409188597,0.5100604125301571
124ae6a1-e656-4f54-84b2-0df788351384,1.0445539701488122,0.0725837645929342,0.6661889337230356,0.2543109287928996,0.7642072153866163,0.7861355371969294,0.7480261440539754
aecb9796-a4fe-4b4d-99b2-0b661d8a3887,-0.29796975245143587,-1.8023081055376733,-0.8958594322541299,-1.1241202053282475,-0.35359910664315947,-1.1778430125612265,-1.184325136918033
6adf699d-16b8-436b-add5-93045cdf9b1b,-0.1487848959073634,-0.08462654484808715,0.6403253855666333,-0.3212598202848736,-0.1431156842863751,0.6117982653916925,0.5983733129892992
4d5b1ac7-1ed8-4ea7-bbaf-a83d1c5cddf3,-0.6249591116696435,-0.27875566918135136,-0.6758547933527734,-0.4365809391878101,-0.44206512859101915,-1.2609665186676557,-1.2894503147511767
5cf04570-9415-4187-b8fc-4d0452c4d363,-0.3695019862932692,-0.14282932516886826,-0.33301964299532966,-0.3616125510074259,-0.06295600300469302,-0.6974581177069511,-0.735244427913371
9b95c108-d893-4023-abd1-3f714f08b2a4,-2.044848589991449,-1.479040043234444,-1.1838516264205758,-2.1797959130902655,-2.260502859383983,-0.08441471981224107,-0.47890975668886976
508e7f55-26a6-4281-88c9-5e35d59f56c2,-0.8655484761217309,-0.6026770984052935,0.34535235915827955,-0.09386159487621167,-0.3610268039598801,-0.6008569280095838,-0.32637564293855265
d38c7ed8-f049-44da-bcaa-6dfed9e87562,-3.253273485642209,-1.7771856450061465,0.05064480299659929,-2.1817491696800237,-4.156316544580684,-0.284164208640733,-0.11343736707609377
34fe7a7d-8120-4527-8d7f-d136f2bb010c,-0.4248843587414615,0.8417101104049448,0.13991156187929807,0.4710683794971143,-0.011124860900822034,-0.12690252522010176,-0.18406726721676808
