gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
Nabp2,5.802127234583011,5.5931334669875,-0.20899376759551114,0.34659750877348183,0.6000662662892404,9,9
Zfp846,2.899696481744008,2.78158742487803,-0.11810905686597772,0.3466762591825777,0.6000880706221572,9,9
Smad4,6.75052810018411,6.567273901054487,-0.18325419912962282,0.34669722372835,0.6000880706221572,9,9
Slc35b2,6.5379521779049155,6.41642840492683,-0.12152377297808581,0.34675674079154906,0.6001156860734146,9,9
Timm50,6.645249797870984,6.923442778789142,0.27819298091815803,0.34681412929776667,0.6001396112556254,9,9
Hyi,3.828264908141306,3.350001410471415,-0.4782634976698912,0.3469167969529078,0.6001664943894585,9,9
Gm10247,1.0565840109889595,0.892221230193474,-0.1643627807954855,0.34691502508317695,0.6001664943894585,9,9
Gab3,1.0709710596460171,0.595020374561696,-0.47595068508432115,0.34716724994400194,0.6005243640417592,9,9
Cep295nl,1.0456376739615196,0.7804235243598184,-0.2652141496017012,0.34773382014828647,0.6012779096727494,9,9
Nlrp6,2.5585798853882054,1.7626689275695648,-0.7959109578186405,0.34772632405218284,0.6012779096727494,9,9
Ppp1r15a,5.320522991798455,5.76966194824478,0.4491389564463244,0.3477161347336879,0.6012779096727494,9,9
Rbbp7,7.760757467684717,7.95368413731835,0.19292666963363292,0.34780486653616827,0.6013252813004838,9,9
Ppih,4.411802989813467,4.762997029665709,0.35119403985224196,0.34802512290337895,0.6014529494264835,9,9
Ccar1,6.215009145081875,6.418269028222921,0.2032598831410466,0.34809700680729916,0.6014529494264835,9,9
Gm10222,1.303790139264601,1.6833332814805813,0.3795431422159803,0.34804133854366837,0.6014529494264835,9,9
9230112J17Rik,1.0441767531559434,0.8925790393851106,-0.15159771377083275,0.348004434180737,0.6014529494264835,9,9
Ash1l,6.188925276466612,6.013746320850403,-0.17517895561620822,0.34805598876192256,0.6014529494264835,9,9
Srgap2,5.43799705670083,5.618746640256137,0.1807495835553068,0.34819337874820355,0.6014685875404705,9,9
Rufy4,0.8428729040734938,1.3473107999364222,0.5044378958629284,0.3481621311799594,0.6014685875404705,9,9
Zfp866,3.3578193517958144,3.52990263327828,0.17208328148246554,0.3484213025022235,0.6017868434391463,9,9
Dnajc15,4.062064147431066,4.345200729596429,0.28313658216536286,0.34854042382975536,0.6018554995710065,9,9
Galc,4.265743809144061,3.7845700470370423,-0.48117376210701845,0.3485484302829188,0.6018554995710065,9,9
Trim47,6.180990313318347,6.5745990578229065,0.39360874450455974,0.3488219541318317,0.6021768471328464,9,9
Fam76b,4.572900590449424,4.433018337793132,-0.1398822526562924,0.3487835320644589,0.6021768471328464,9,9
Tbcel,4.913575458730236,4.686134692686335,-0.22744076604390084,0.3492509186066497,0.6027663060292165,9,9
Tns4,6.454120156459969,5.646202093178458,-0.8079180632815115,0.34921714263508663,0.6027663060292165,9,9
Metap1,6.730468766319171,6.497950616386883,-0.2325181499322877,0.3493685451716996,0.6028937840768299,9,9
Abcf2,6.961092976984186,7.2211213645713945,0.2600283875872087,0.3495781076105129,0.6030328690708805,9,9
Zfp661,2.1857511844501487,2.047548927670343,-0.13820225677980558,0.34956301994773553,0.6030328690708805,9,9
Kcnh7,0.8280444449949393,0.582894484934222,-0.24514996006071732,0.34958046547619426,0.6030328690708805,9,9
Cep112,1.4422647763340781,1.7857303003841756,0.34346552405009745,0.34970122644245094,0.6031656561251039,9,9
Fam98c,1.5373692757510105,1.3432693378718596,-0.1940999378791508,0.3500619665855339,0.6037122748725984,9,9
Inf2,6.707050700168694,6.866705821786571,0.15965512161787654,0.3502298699674039,0.603850649395614,9,9
Plekhg5,3.29609976269204,3.6547509424696045,0.35865117977756444,0.35022953041633365,0.603850649395614,9,9
Nek2,3.910886254012627,4.278654832723607,0.3677685787109799,0.3504235540972831,0.6040504389500562,9,9
Pon2,5.160290712149654,4.609298423263928,-0.5509922888857259,0.35043344280552036,0.6040504389500562,9,9
Rps6-ps1,2.2019481919396853,2.3583945162279285,0.15644632428824323,0.35076545804439896,0.6045470974627349,9,9
Uqcrh,6.8697143549668915,6.7634900546968995,-0.10622430026999208,0.35085822516349774,0.6046313372344689,9,9
Taf2,5.584960401608657,5.420327258829748,-0.16463314277890895,0.35106813587876373,0.6049174033603314,9,9
Fhod1,5.581430185571033,5.811559172474898,0.23012898690386496,0.3511530112784128,0.6049879794111324,9,9
Gm47163,1.3206845170964805,0.6829380537600369,-0.6377464633364436,0.3512832221718296,0.6051366348179473,9,9
Cerk,4.356294146804787,4.731622940534376,0.37532879372958927,0.3514087071113088,0.6052771129239047,9,9
Med21,4.784774027412438,4.948073397963156,0.16329937055071753,0.35147470563287464,0.6053151074882462,9,9
Cct4,8.63163246651201,8.81097678290002,0.1793443163880113,0.3516396061831293,0.6054477208822383,9,9
Gnl3,6.3659815217212765,6.5940010900830694,0.22801956836179293,0.3515983907538939,0.6054477208822383,9,9
Gm3787,0.8220678924689868,0.9620800862261917,0.14001219375720486,0.3517007952384269,0.6054774000505585,9,9
Dctn5,5.312744473093237,5.221995933772504,-0.09074853932073257,0.3517741477513554,0.6055280094243,9,9
Ubtd2,2.8502267860464325,3.047787457137718,0.1975606710912854,0.35190857635336315,0.6056304630715396,9,9
Map2k4,5.957641862260271,6.076525979409933,0.11888411714966196,0.35192159239893106,0.6056304630715396,9,9
Fam83g,4.8982479935599805,4.600555603968696,-0.2976923895912842,0.3520266418048774,0.6057355755063691,9,9
Rex1bd,5.947074801854331,6.140549084661994,0.19347428280766277,0.3521184694330478,0.6058179136892303,9,9
Zfp553,4.735150029989558,4.646498717542145,-0.08865131244741331,0.35218959753301016,0.6058646223295139,9,9
Ints11,4.9897559068368444,5.198816217128868,0.2090603102920232,0.35231328677234064,0.6060017278781077,9,9
Gm15793,0.9485235841185771,1.1143812278087548,0.16585764369017775,0.3524039264213078,0.6060063026313739,9,9
Rev3l,4.183424096246723,3.9120305968197915,-0.2713934994269316,0.3523669500437461,0.6060063026313739,9,9
Bcl10,5.756827392672076,5.9126862545298415,0.15585886185776587,0.3526211350642753,0.6061304837588556,9,9
Gm8652,0.5181520456734119,0.6719595790878676,0.15380753341445574,0.35279669028599303,0.6061304837588556,9,9
Eif4a1,10.232237565428845,10.432033294834625,0.19979572940578016,0.3527958821644548,0.6061304837588556,9,9
Helq,3.596795256990708,3.8355924465125586,0.23879718952185058,0.35280954922967933,0.6061304837588556,9,9
Ndufa4,7.473340387362062,7.639739637861201,0.16639925049913895,0.3528721312243047,0.6061304837588556,9,9
Nipa2,4.755958201107388,4.549992962144793,-0.20596523896259544,0.3528141157411493,0.6061304837588556,9,9
Gm5537,0.8960499808106027,0.7495746744091224,-0.14647530640148032,0.35283904278860523,0.6061304837588556,9,9
Glg1,7.284446779852049,7.544947505826689,0.2605007259746399,0.35263842063350426,0.6061304837588556,9,9
Klrg2,3.816071181070635,4.063835471991985,0.24776429092135022,0.3527936337156454,0.6061304837588556,9,9
Tmem198,0.5470078417900055,0.716940433864901,0.16993259207489553,0.35302176737875035,0.6063119146502512,9,9
Ints1,7.115347255636705,7.47965132297636,0.36430406733965537,0.35310770121104385,0.6063839057446198,9,9
D8Ertd738e,6.772472607728905,6.990776538133582,0.21830393040467655,0.35327474326786423,0.6065951468600397,9,9
Agap3,6.598979729441411,6.776159557623065,0.17717982818165368,0.35354909866961426,0.6069905761805342,9,9
Taf6,4.452958794554753,4.796229312669086,0.3432705181143323,0.3536244605033311,0.6070443075257181,9,9
Rpn1,8.977621050138351,8.843107560542792,-0.13451348959555887,0.3536861987446478,0.6070746416529116,9,9
Cdon,3.078661488578895,3.467491608477746,0.38883011989885086,0.3537655947585179,0.6071352726290448,9,9
Gm7993,1.37463133233905,1.7118180182107325,0.33718668587168255,0.3538116564351951,0.6071386869769865,9,9
Cyb5r3,8.583131971523816,8.428232919616484,-0.1548990519073321,0.35426878862601296,0.607696031890419,9,9
Aida,6.213021405945475,6.344546930154163,0.1315255242086879,0.35421896450860635,0.607696031890419,9,9
Npas1,0.7281568305787579,0.5598376054636782,-0.16831922511507968,0.3542600103548109,0.607696031890419,9,9
M6pr,7.492994473268213,7.340367212341578,-0.1526272609266357,0.3544288909150124,0.6078192955614603,9,9
6720427I07Rik,0.5013573334419426,0.6499350534074223,0.14857771996547975,0.35440620295019887,0.6078192955614603,9,9
Ptgr3,5.9225282697972705,5.6778597043367895,-0.244668565460481,0.3545409471073606,0.6079357838375653,9,9
Ube2e1,3.9015505536198294,4.053211454761944,0.1516609011421144,0.35459504595069147,0.6079528752976634,9,9
mt-Nd6,7.7835241322398865,8.28325053319044,0.49972640095055354,0.35486185861071706,0.6083346147612292,9,9
Gm11410,0.6780949369275971,0.9478104949368519,0.26971555800925473,0.3550399913634811,0.6085642554464745,9,9
Ascc3,6.068548773764893,5.821010145143057,-0.24753862862183595,0.35516396253964455,0.608701013678296,9,9
Fam83d,4.936630520982206,5.355196556112954,0.4185660351307483,0.35521783064896506,0.6087176060480337,9,9
Pigq,5.886136615351092,6.083009500572088,0.196872885220996,0.35537182378767807,0.6089057518033648,9,9
Myh9,9.62091211008263,9.793534746772306,0.1726226366896757,0.3554520546829031,0.6089674798298312,9,9
Marcksl1,5.967320434271401,6.4721622285178615,0.5048417942464605,0.3556504874478079,0.609155926281363,9,9
Usp35,2.8745829277908075,2.605995833471369,-0.2685870943194386,0.3556387355742813,0.609155926281363,9,9
Syngr1,5.198776569953279,4.664934088869926,-0.5338424810833526,0.3557758453491425,0.6092948838301575,9,9
Yju2,3.7575979575907263,3.9509760949279578,0.19337813733723141,0.35592072792995877,0.6094672402688766,9,9
Gm12696,1.4100099027732491,1.518211460255016,0.10820155748176696,0.35600187096065206,0.6095304218684989,9,9
Anapc11,6.68031020689501,6.7882179722089155,0.10790776531390556,0.3562036005191829,0.6098000249474665,9,9
Gm48557,0.8921321992344633,0.7156120344134093,-0.17652016482105404,0.3563167303846192,0.6099179023084634,9,9
Megf8,6.072427235007797,5.8586426443515665,-0.21378459065623012,0.356372777108541,0.6099380516147671,9,9
Ptges,6.150519427104082,5.707654085294102,-0.4428653418099797,0.35649497232118743,0.6099956202579403,9,9
Lcor,4.741442233378944,4.483321631425976,-0.25812060195296826,0.3564791656793235,0.6099956202579403,9,9
Gm4799,0.8525417422272914,0.9729451042968797,0.12040336206958835,0.3566386267847721,0.6101656386720095,9,9
Srcap,0.6915793740402102,0.8103088336952295,0.11872945965501935,0.3570143797467421,0.6106568283326446,9,9
Plagl2,5.270802276261534,4.957976885414652,-0.3128253908468821,0.3569945984556303,0.6106568283326446,9,9
mt-Nd5,10.166067617693145,10.712242280236264,0.5461746625431196,0.35714512841995294,0.6108046293126346,9,9
Gapdh-ps16,0.9311461330646941,1.071709889490879,0.1405637564261849,0.3578462299932125,0.6119277140499622,9,9
Gprasp1,2.997274163204196,3.2211682961574315,0.22389413295323557,0.35799232882313503,0.6121015665716159,9,9
Acer3,5.564128258293677,5.350597127409687,-0.21353113088399045,0.3581536441846833,0.6122456826855315,9,9
Gm14279,2.1628685877581453,1.8944123300651805,-0.2684562576929648,0.35816550208788456,0.6122456826855315,9,9
Mrps18a,5.978177093638763,6.141207324311019,0.16303023067225553,0.3585465266283546,0.6124530570829773,9,9
Zfp507,4.831212817359504,4.6794493524838,-0.15176346487570402,0.35846720173632973,0.6124530570829773,9,9
Polb,4.778620144465249,4.946064026470817,0.1674438820055686,0.35845606050075207,0.6124530570829773,9,9
Nmd3,6.345252549804348,6.480594378103439,0.13534182829909103,0.358422447223012,0.6124530570829773,9,9
Epm2aip1,4.094274844445149,3.8356324066659124,-0.25864243777923646,0.35855356455968435,0.6124530570829773,9,9
Kmt2a,5.206801336334507,5.385976860851012,0.17917552451650476,0.3584284651189793,0.6124530570829773,9,9
Hccs,5.2133026885163805,5.422941169948342,0.20963848143196184,0.3591623039353564,0.6129188839607396,9,9
Cyth3,5.251519137872467,5.443181690110368,0.19166255223790074,0.35894688867999447,0.6129188839607396,9,9
9430002A10Rik,0.5924577844305539,0.7370968296950806,0.14463904526452676,0.35910365590480886,0.6129188839607396,9,9
Hadha,7.6438252200774555,8.054944434167444,0.41111921408998864,0.359151471820392,0.6129188839607396,9,9
Snrnp40,5.693159468710817,6.010051780013987,0.3168923113031701,0.35906207974842685,0.6129188839607396,9,9
Slc6a9,4.509118856542944,4.065058110883841,-0.4440607456591028,0.3592267036221698,0.6129188839607396,9,9
Rpl21,10.148450257078757,10.37167304994616,0.22322279286740354,0.3588773664452697,0.6129188839607396,9,9
Abca2,5.716955130254577,5.4369706396580515,-0.27998449059652586,0.35897217217229926,0.6129188839607396,9,9
Rad23a,6.493236328142854,6.643052935180124,0.14981660703727062,0.359209510163795,0.6129188839607396,9,9
Snrpd2,7.1742828493145145,7.385336020418886,0.21105317110437127,0.3593050571727755,0.6129332245422721,9,9
Vps54,5.498215008145768,5.397844790289449,-0.10037021785631861,0.35941307983830384,0.6129332245422721,9,9
Gm6793,0.8647239711416358,0.9829188683893084,0.11819489724767263,0.3593428767670438,0.6129332245422721,9,9
Dtx4,5.211988739420688,4.999221830585256,-0.21276690883543203,0.359370010653838,0.6129332245422721,9,9
Ndufa6,6.483494830263213,6.189403672932976,-0.2940911573302367,0.35953612924245815,0.6130671761906304,9,9
Gm13611,1.1400740327281547,1.3387496366906149,0.1986756039624602,0.35979546832771936,0.6131568844921972,9,9
Nfyb,5.028312754859186,5.166394088963446,0.1380813341042595,0.3597438556979391,0.6131568844921972,9,9
Zgpat,3.571960118455967,3.6601684137891772,0.08820829533321017,0.35968639290852655,0.6131568844921972,9,9
Elof1,6.102057705854823,6.291307512478939,0.18924980662411617,0.35964430861479635,0.6131568844921972,9,9
Syde2,1.8398661952466615,2.392086757306598,0.5522205620599363,0.35981128442471855,0.6131568844921972,9,9
Pdhx,4.816987591150052,4.960569979333744,0.14358238818369262,0.35996352346435845,0.6133404451756341,9,9
Ddx18,6.478444101480225,6.740707632094772,0.2622635306145469,0.3602054501099561,0.613623003716942,9,9
Nfat5,6.072793034475169,6.318830898441785,0.24603786396661587,0.36024450090371185,0.613623003716942,9,9
Nipa1,2.6816215267798693,2.5893168332126737,-0.09230469356719562,0.36026298301848336,0.613623003716942,9,9
Map4,6.955895346616807,7.172353178468004,0.21645783185119694,0.36043464955691473,0.6138395020764071,9,9
Atrn,5.743385096062479,5.460163675656532,-0.28322142040594667,0.3613591958692628,0.6151858974660114,9,9
Zdhhc1,2.815453665375033,3.2898821184609655,0.4744284530859324,0.3613546625323394,0.6151858974660114,9,9
Pced1a,3.916561049464624,4.015818957039908,0.09925790757528397,0.3612809070494065,0.6151858974660114,9,9
Psma7,8.168235857642182,8.2847541161798,0.11651825853761721,0.36165167492192374,0.6156077441893514,9,9
Ccdc86,5.379523531874205,5.630067278953108,0.25054374707890315,0.36187471418625794,0.6159113000531121,9,9
Rps3a2,3.878823788794749,3.6750855029795937,-0.20373828581515552,0.3619240263808803,0.6159191337150101,9,9
Wdr33,6.442122146805317,6.359526006218623,-0.08259614058669396,0.3620389363940739,0.6160385854452523,9,9
Klhl28,3.2656635500199176,3.0584642747866604,-0.2071992752332572,0.3621468164209196,0.6160702218449555,9,9
Zan,0.9425155730088743,0.7486236362012517,-0.19389193680762262,0.36226681381761705,0.6160702218449555,9,9
C2cd5,4.956497342195109,4.880141030597617,-0.07635631159749234,0.36231853055618346,0.6160702218449555,9,9
Tdrp,3.0161522384959616,2.4137537718798927,-0.6023984666160689,0.36225194788322423,0.6160702218449555,9,9
Pfkfb1,1.8638384401960133,2.056569743104793,0.1927313029087796,0.36232585201711887,0.6160702218449555,9,9
Pdss2,4.604093884206038,4.303729004321888,-0.3003648798841496,0.3622574055054981,0.6160702218449555,9,9
Rrm2,8.103515227601896,8.53520153593869,0.43168630833679345,0.3624011477577399,0.6161222030742471,9,9
Cox6b1,7.19265910405011,7.007983766819244,-0.18467533723086582,0.36249634008654974,0.6162079937107983,9,9
Mrpl41,4.521512611961107,4.654138694413298,0.13262608245219099,0.3626151223222669,0.6163053539268118,9,9
Rab7-ps1,1.1243193799277604,0.9692577479696587,-0.15506163195810174,0.3626430893532765,0.6163053539268118,9,9
Klf6,7.469221123749332,7.2268442295892426,-0.24237689416008923,0.36296973103185737,0.6167843856784098,9,9
Cyld,5.799973996778483,5.955359616619805,0.15538561984132127,0.36333641562486996,0.6173313346877416,9,9
Got2,7.827990012014968,8.015321082134133,0.18733107011916417,0.3634583720609912,0.6174623916034301,9,9
D030028A08Rik,2.1949882342499305,2.0517927937675413,-0.1431954404823892,0.36359440417782896,0.6174662184062428,9,9
Stip1,8.51458537498136,8.614477382018467,0.09989200703710743,0.3635475826093648,0.6174662184062428,9,9
Sh3rf1,6.150956318441134,5.90474370174304,-0.24621261669809336,0.363595090281028,0.6174662184062428,9,9
Rcan2,0.37184384008569626,0.6628752213735423,0.291031381287846,0.3636929168339905,0.6175562211641875,9,9
Gpr180,4.798982552356326,4.646240723925083,-0.1527418284312425,0.36381871353666906,0.6176936896328756,9,9
Fau,10.14143438099125,9.938506168289233,-0.202928212702016,0.3638702448753519,0.6177050515591926,9,9
Slc12a1,0.5401517514177385,0.6902310913353517,0.15007933991761313,0.3639994375921546,0.6178482321672648,9,9
Rpl17-ps5,2.5552567935409276,2.3111131357988057,-0.24414365774212188,0.3643012566006666,0.618284355171958,9,9
Uxs1,5.573456317143495,5.779107711494451,0.20565139435095592,0.36444660906263726,0.6184548517426571,9,9
Cdhr5,4.853254617815946,3.8223313256567724,-1.0309232921591733,0.36450934177948613,0.6184851203786428,9,9
Pphln1,5.7392340721945985,5.979309803007851,0.24007573081325262,0.36472234667942316,0.6187703260906076,9,9
Lman2,7.659479102415138,7.603499452434625,-0.05597964998051275,0.3648150548485408,0.6188513970685259,9,9
Mrpl40,5.55841701970472,5.375486715246713,-0.18293030445800706,0.36498245135087637,0.619059129501314,9,9
Pcnx4,4.353174798628512,4.521063471960154,0.16788867333164248,0.3651752568441904,0.619309902534232,9,9
Ppib,6.148830183310098,6.284890552188036,0.1360603688779376,0.36523155857956224,0.6193291421703655,9,9
Tcim,3.8395952850780546,4.487607340337209,0.6480120552591542,0.3653942535226392,0.619528767572662,9,9
Zw10,4.501167929754446,4.873580934423937,0.37241300466949134,0.3654788118798591,0.6195958789634431,9,9
Ccdc74a,1.5484051701929387,1.8175664177459214,0.26916124755298276,0.3655435820315721,0.6196294310405978,9,9
Smarca1,2.8541568271377065,2.3049053933781636,-0.5492514337595429,0.3657424626630934,0.6198140196391653,9,9
Oip5,3.5658191801295467,3.7790562663960126,0.21323708626646587,0.3657228391499955,0.6198140196391653,9,9
Gm4654,1.0481884123420435,1.1940598661261224,0.14587145378407884,0.365807111725275,0.619847327321942,9,9
Rpl27-ps1,1.2102601249594303,1.34465603106594,0.13439590610650964,0.3659054790249223,0.6199377541566019,9,9
Bcl2l12,1.8289772492097471,1.9339417469069506,0.10496449769720351,0.3660031181319461,0.6200269251581024,9,9
Kif5c,1.0105478427250831,1.33912678425768,0.3285789415325968,0.366051747609905,0.6200330597656524,9,9
Ino80c,5.381819001526073,5.460114968628783,0.07829596710271058,0.36614836607101664,0.6200442398272066,9,9
Samd4b,6.640749895377,6.7366040334758495,0.0958541380988498,0.3661269738480203,0.6200442398272066,9,9
Fcho1,4.709253107943776,4.449996109051217,-0.2592569988925595,0.3663942145111183,0.6202744248685946,9,9
Exoc1,5.287583692103144,5.140468670585809,-0.1471150215173349,0.36650281233332715,0.6202744248685946,9,9
Nop9,6.040285193415944,6.263601575330515,0.2233163819145716,0.36648827683796426,0.6202744248685946,9,9
Zfp503,1.6085015250570316,2.2120194305911216,0.60351790553409,0.3665094235213676,0.6202744248685946,9,9
Eef1g,10.744091137801206,10.60435655336574,-0.13973458443546605,0.36635622161890513,0.6202744248685946,9,9
Gm6525,0.6895467986937941,0.8924259725663364,0.20287917387254228,0.3665999118230643,0.6203513555183066,9,9
Gm4130,0.8316422117252837,0.9435713298591142,0.11192911813383044,0.36669230000220865,0.620431481801821,9,9
Zzef1,5.62285906357106,5.433891881221698,-0.18896718234936127,0.3667873000293411,0.6204378733878427,9,9
Ripor2,1.302458982687645,0.8903006676638934,-0.41215831502375155,0.3667889681733737,0.6204378733878427,9,9
Oxr1,6.594518002470895,6.248303305823485,-0.34621469664741067,0.3668324987090349,0.6204378733878427,9,9
Map3k3,5.1900111419693795,5.384556496518011,0.1945453545486311,0.3668762279774511,0.6204378733878427,9,9
Ankdd1b,1.7717366002770996,1.3013652170212329,-0.4703713832558667,0.3672200154120244,0.6209430382123541,9,9
Gtf2ird1,5.551426979648083,5.376284837858495,-0.1751421417895882,0.3673919211161064,0.6210357301697506,9,9
Dusp12,3.0775415278064058,2.8103044940229838,-0.267237033783422,0.36733536769275754,0.6210357301697506,9,9
Agfg2,5.735672976707137,5.366882090972534,-0.3687908857346027,0.36741007555774297,0.6210357301697506,9,9
Rela,6.932032747732084,6.864456569132138,-0.06757617859994536,0.3675599445146589,0.6211380385138057,9,9
Sumo3,6.9065237882788,6.630070517229239,-0.2764532710495615,0.3675607788882509,0.6211380385138057,9,9
Lmf1,5.036362101223562,4.782159129470056,-0.25420297175350637,0.3676926221648563,0.6212498039614855,9,9
Alpi,3.1585078865780556,2.764549675400666,-0.3939582111773894,0.3677248783542969,0.6212498039614855,9,9
Farp1,7.237027496465073,7.47764983806989,0.24062234160481744,0.36776220610524935,0.6212498039614855,9,9
Mecp2,4.870357064883222,5.11041610716011,0.24005904227688823,0.36789889749146587,0.6214043243101758,9,9
Ttc7b,2.5814122967053765,2.780614692412975,0.19920239570759835,0.3679917775523224,0.6214043243101758,9,9
9830132P13Rik,0.8444195062136711,0.5999162559798493,-0.2445032502338218,0.368079216490348,0.6214043243101758,9,9
Lyrm7os,0.7541817904823721,0.5259415511606724,-0.22824023932169968,0.36804795218765995,0.6214043243101758,9,9
Mid1-ps1,0.5041615157904826,0.8217387392575868,0.31757722346710415,0.36806226286837374,0.6214043243101758,9,9
Sdhb,7.025521849871195,7.250377698761093,0.22485584888989774,0.36822045339618825,0.6215665930628463,9,9
Taf5,4.132943833284017,4.296151800029155,0.16320796674513804,0.36835021690617686,0.6216619184491249,9,9
Itpka,0.9005760654856328,0.5928656491403862,-0.30771041634524665,0.36836717772214045,0.6216619184491249,9,9
Pik3r1,4.5963571776698915,4.34510014758979,-0.2512570300801018,0.3684195946670643,0.6216742204965064,9,9
Zfp119b,1.8371900053641133,1.703869876380418,-0.13332012898369516,0.3685339464737857,0.6217910161203761,9,9
Aldh16a1,5.782404453574866,5.547855282304352,-0.23454917127051456,0.3685865854968412,0.6218036739902626,9,9
Zik1,1.7493623522545987,2.1558676669604204,0.40650531470582174,0.36874747483491566,0.6218561148516212,9,9
Npm3-ps1,1.1839463418576932,1.3026560012780102,0.11870965942031697,0.3687132349699175,0.6218561148516212,9,9
Gm21926,3.582207392019949,3.822333531614435,0.24012613959448625,0.36875309249585464,0.6218561148516212,9,9
Dlx2,2.149973810828846,2.971916378838882,0.8219425680100358,0.36885807563594963,0.6218984306969273,9,9
Spcs1,6.358149161473273,6.22728633637339,-0.13086282509988312,0.3688684725046888,0.6218984306969273,9,9
Glrp1,2.4451676823713893,3.302813708435973,0.8576460260645837,0.3690574745590858,0.6221409409601035,9,9
Flt4,0.5233431657630644,0.8592349815778633,0.3358918158147989,0.3691827159931157,0.6222759201665437,9,9
Gm42547,2.7841655585162575,3.1010481599819317,0.31688260146567426,0.36923902803864916,0.6222946966308333,9,9
Ghitm,8.539666499463817,8.244759407205068,-0.29490709225874845,0.36945878011344735,0.6225888874425506,9,9
Nkap,4.090625083247149,4.1781507194965375,0.08752563624938858,0.36955415665708313,0.6226734420386469,9,9
Tsg101-ps,0.6461398880171516,0.5796945657589547,-0.06644532225819688,0.3696353759725831,0.6226925641142611,9,9
Gm6807,2.577718034645274,2.4143594325956035,-0.16335860204967068,0.36965590805215065,0.6226925641142611,9,9
Ypel3,4.597889131823285,3.8608296275887426,-0.7370595042345425,0.36975291010501365,0.6227798128874762,9,9
Mgrn1,6.062971839586715,5.838607220989319,-0.22436461859739598,0.37035493594950386,0.6237054948012387,9,9
Paxbp1,4.328812744830653,4.5091843917417185,0.18037164691106522,0.3703930497219029,0.6237054948012387,9,9
Zfp3,1.7014319982986974,1.7945327719996014,0.09310077370090397,0.37047648263872357,0.623769741485096,9,9
Psmd12,6.913079585088622,7.104192662144641,0.191113077056019,0.37055584092984084,0.6238271128741889,9,9
Tomm40l,3.3988440473713855,3.226367244572846,-0.17247680279853927,0.37065883927452103,0.6239242631776395,9,9
Edem3,5.1466442376757175,4.897712484121657,-0.24893175355406072,0.3707927468344935,0.6239971757136552,9,9
Ccl27a,2.1406287945717253,2.2717846997205005,0.13115590514877518,0.3707869659439128,0.6239971757136552,9,9
Necap1,5.5688799801761695,5.702362422880875,0.13348244270470566,0.3708868818882335,0.6240793556726889,9,9
P4ha2,5.94670953802438,6.201900020441498,0.2551904824171176,0.37119527883365266,0.6244066267724836,9,9
Piwil4,0.7226578075875969,0.47790250714994564,-0.24475530043765126,0.3712173543312022,0.6244066267724836,9,9
E030030I06Rik,1.5697656448724346,1.703306402226986,0.1335407573545513,0.3711962972203675,0.6244066267724836,9,9
Gm19366,1.1506450993664166,1.375075534992089,0.22443043562567233,0.3712719432998066,0.6244128494342727,9,9
Abhd17a,6.931382816283275,6.682738049268092,-0.24864476701518257,0.3713117060515071,0.6244128494342727,9,9
Arhgap44,3.4454913308610022,2.4206544371833996,-1.0248368936776027,0.37167648827631794,0.6244362806764859,9,9
Paxx,4.3275650334284395,3.900649498983319,-0.4269155344451203,0.3718415040761246,0.6244362806764859,9,9
Rpl36,9.554203706532306,9.784079090600484,0.22987538406817798,0.3717270228766959,0.6244362806764859,9,9
Ythdf1,6.479579206437016,6.591668866966597,0.11208966052958047,0.3716074084778078,0.6244362806764859,9,9
BC106179,0.6942972160130583,0.4782519507756002,-0.2160452652374581,0.3716174084880175,0.6244362806764859,9,9
Cnppd1,6.079454388759355,5.912585033724429,-0.16686935503492606,0.37184799171288174,0.6244362806764859,9,9
3930402G23Rik,0.908466357508537,1.0920351935298735,0.18356883602133656,0.3718253834288654,0.6244362806764859,9,9
Zfp868,4.13394722370607,3.9973372359223993,-0.1366099877836704,0.3718426026217132,0.6244362806764859,9,9
Ift43,4.884949032180159,4.652380325223299,-0.23256870695685983,0.37186957365489914,0.6244362806764859,9,9
Gm35048,1.4268712139671758,1.5177405084779154,0.09086929451073966,0.37172663402994854,0.6244362806764859,9,9
Slc1a4,6.347100110942609,5.89778272745108,-0.44931738349152894,0.37161902195681595,0.6244362806764859,9,9
Pik3ca,6.215663199698359,6.080778076783728,-0.13488512291463106,0.3715660761455103,0.6244362806764859,9,9
Pdia3,9.35999062094762,9.458556891353801,0.09856627040618093,0.37206011826496865,0.6245733514486266,9,9
Hps6,4.764699945523417,4.6152939312141665,-0.1494060143092506,0.37208721656060384,0.6245733514486266,9,9
Vps9d1,4.083791253287095,4.261750225821348,0.1779589725342534,0.37204015997338946,0.6245733514486266,9,9
Rexo4,5.081476605110602,5.179758042360936,0.09828143725033378,0.37222693461320977,0.6247317557543345,9,9
Homer2,4.4029916901102375,3.5247894994387416,-0.8782021906714959,0.3725065860504042,0.6247594404324123,9,9
Rev1,3.16559649762079,3.405667616182073,0.24007111856128294,0.3723047352406198,0.6247594404324123,9,9
Rpl35a-ps3,0.8706710366259203,0.7440740053564165,-0.12659703126950372,0.3726660166693935,0.6247594404324123,9,9
Chn1,1.5525925629305986,1.0703657178182995,-0.4822268451122991,0.3726969426156769,0.6247594404324123,9,9
Nup37,4.950364916695075,5.152562665184933,0.2021977484898585,0.3725688571996496,0.6247594404324123,9,9
