gene,GSM8332077,GSM8332078,GSM8332079,GSM8332080,GSM8332081,GSM8332082,GSM8332083,GSM8332084,GSM8332085,GSM8332086,GSM8332087,GSM8332088,GSM8332089,GSM8332090,GSM8332091,GSM8332092,GSM8332093,GSM8332094
1810062G17Rik,1.7991349410983533,1.4071154524769391,1.090392740383213,3.8368675199668187,3.9358642179323002,5.181121813354954,3.0990169986190645,3.438994117831539,2.8912017838515616,2.7997057275971486,1.8481337945371752,2.3625482107494253,4.004099295346199,3.1755433231436716,2.149060064027313,2.3425734724211487,2.817518153915147,5.3496108482326745
2010001A14Rik,1.2768054420697992,1.0400418561786073,2.071746206728105,2.9735723279742845,4.373182464369222,5.33812550466874,3.0649618667661076,2.207115627862032,1.744690731634563,1.3998528637985743,1.6633204150834577,1.1812741053747127,1.748268706418763,1.533020914621083,2.6732210552534874,1.650449491933082,1.1152676025914123,2.147949810275241
2010003K11Rik,1.3928786640761446,0.8565050580294413,1.3084712884598557,0.0,0.382653465632307,0.26167281885631083,1.1578744830005296,1.3345350308002986,0.947117825744477,1.1665440531654785,1.7249248749013635,1.6875344362495899,0.4511661177854872,0.9307626981628003,0.4717448921035566,0.26620153095694876,0.11739658974646446,0.1621094196434144
2010110K18Rik,0.34821966601903614,0.18353679814916599,0.43615709615328524,0.5755301279950228,1.1479603968969208,0.3663419463988351,1.7027565926478376,1.129221949138714,1.6948424250164325,1.574834471773396,0.9856713570864934,1.6312832883746033,0.7895407061246027,1.5877716615718358,0.3144965947357044,0.9050852052536257,1.3500607820843413,1.1347659375039008
2010204K13Rik,5.745624489314096,10.216881763636906,4.525129872590335,17.457747215849025,22.084571445064576,21.35250201867496,21.99961517701006,23.457019579836018,22.9800693509581,13.06529339545336,18.234920106100127,15.694070257121185,15.001273416367448,13.523434496835982,10.011474932419924,14.108681140718282,15.555048141406541,14.387210993353028
2010315B03Rik,2.2634278291237346,1.2235786543277734,1.253951651440695,0.3836867519966819,0.8199717120692293,0.8896875841114568,0.7492129007650485,1.0778936787233182,1.096662745598868,0.1749816079748218,0.1848133794537175,0.6187626266248496,0.6767491766782309,0.49275672255677666,1.3628185771880523,0.3726821433397282,0.7043795384787868,0.9726565178604863
2200002D01Rik,85.77811106268923,132.697105061847,90.01192071863424,47.33735302759062,83.0358020422106,150.25253258729364,156.82388218286584,122.00729877739653,128.15999631521316,93.67348746918792,169.7818912581485,105.58340456134933,128.01838592163202,108.68023269724463,123.54474563200921,57.606011299083704,61.046226668161516,52.928725513574804
2200002J24Rik,0.8125125540444176,1.2235786543277734,1.0358731033640525,0.0,0.0,0.0,3.439568317148632,3.3876658474161427,4.8352857419586455,1.9831248903813135,1.9097382543550812,1.4625298447496444,2.4250178830969937,1.47827016767033,3.1973820464796616,0.053240306191389745,0.05869829487323223,0.2431641294651216
2210016L21Rik,51.30436412680466,62.34133243800005,54.51963701916065,47.76900062358689,59.912599761858345,73.79173491747964,72.36715518753309,56.615082268181894,63.90552908444313,37.27108249863704,47.06580730088006,41.400844835989936,78.3901129652284,60.71857836838503,87.48246943564844,33.80759443153249,36.392942821403985,48.3896617635592
2210408F21Rik,2.9018305501586346,2.6918730395211012,3.2166585841304784,2.3980421999792614,1.8586025473569197,2.826066443648157,1.668701460794881,1.0778936787233182,1.7945390382526933,1.3415256611403001,1.170484736540211,0.5625114787498633,4.511661177854871,2.02577763717786,4.402952326299862,1.2777673485933538,1.7022505513237345,2.9584969084923127
2210408I21Rik,2.3214644401269076,2.5695151740883238,3.0530996730729965,2.2061988239809205,2.4052503554030724,2.66906275233437,2.656300284530627,2.7717266024313894,2.193325491197736,2.8580329302554226,2.5257828525341397,3.20631542887422,0.6767491766782309,2.02577763717786,1.0483219824523482,1.3842479609761333,1.4087590769575735,1.702148906255851
2210417A02Rik,0.4642928880253815,0.36707359629833197,0.054519637019160655,0.8632951919925342,1.311954739310767,0.314007382627573,0.37460645038252427,0.8212523266463376,0.7975729058900859,0.3499632159496436,0.6160445981790584,0.11250229574997264,0.4511661177854872,0.8760119512120474,0.6814092885940262,0.31944183714833846,0.7043795384787868,1.4184574218798758
2310001H17Rik,1.7991349410983533,1.7741890487752712,1.7991480216323015,1.5347470079867276,2.8425686018399947,1.7270406044516513,1.634646328941924,1.6425046532926753,1.6948424250164325,0.7582536345575611,0.6160445981790584,0.6187626266248496,3.270954353944782,1.2045164329165652,3.7215430377058354,0.9050852052536257,0.9978710128449478,2.147949810275241
2310009B15Rik,21.647655904183413,30.038855963746833,25.842307947082148,27.049916015766073,35.20411883817224,36.84353289496856,18.219495541331863,17.656925022896257,16.59948610383741,7.58253634557561,6.96130395942336,6.7501377449983595,19.00537271171365,13.413933002934476,19.39395667536844,17.835502574115566,19.3117390132934,34.52930638404727
2310010J17Rik,1.0446589980571084,1.7741890487752712,1.1449123774023737,2.493963887978432,2.131926451379996,4.448437920557283,2.3838592297069727,2.5150852503544088,1.744690731634563,0.5832720265827392,1.1088802767223052,0.8437672181247949,1.4098941180796474,0.7665104573105415,1.6248990728011394,1.2777673485933538,1.58485396157727,1.7426762611667048
2310011J03Rik,17.352946689948634,20.372584594557424,21.916894081702583,17.457747215849025,17.49272985747689,31.453072826528558,65.99884553103018,61.131970064736755,57.724339063794964,63.45999649220203,58.46263236719265,64.12630857748441,59.10276142989883,58.14529326169965,52.04918642875908,48.60839955273884,52.94586197565547,38.3388777456675
2310015A10Rik,1.6830617190920079,0.7953261253130526,2.344344391823908,2.7337681079763585,2.89723338264461,3.0877392625044675,0.7832680326180053,0.6159392449847532,0.9969661323626073,0.6415992292410132,0.369626758907435,0.506260330874877,1.691872941695577,0.6022582164582826,0.9959058833297306,0.6921239804880667,0.8217761282252511,0.9726565178604863
2310022A10Rik,12.593944587688473,12.908754803158008,13.084712884598556,16.882217087854002,14.868820378855357,14.967685238580978,18.525991728008474,20.377323354912253,21.93325491197736,26.247241196223268,20.88391187827008,26.94429983211845,31.63802400970729,38.763528841133095,26.99429104814796,41.15475668594427,42.086677424107506,34.286142254582145
2310022B05Rik,116.6535881163771,103.575933088846,110.34774532678117,234.28872293797386,212.26334386432112,139.99495808812628,71.3455012319444,73.34809842360103,68.14263514698422,76.2919810770223,59.63311710373286,72.33897616723242,135.5754183945389,125.16020752942127,132.76997907758985,149.92470223495351,157.722318324375,251.18854573747063
