gene,mean_DOXminus,mean_DOXplus_MUC1kd,log2FC,p_value,padj,n_DOXminus,n_DOXplus_MUC1kd
LOC101060091,0.30447666464594575,0.41984831761402663,0.11537165296808088,0.47977878784917355,0.6936115582859725,3,3
LOC102724301,0.14306177819263385,0.07221993659530511,-0.07084184159732874,0.4800190638093966,0.6939196251727887,3,3
LINC02065,0.07624924317571784,0.06052077429597948,-0.015728468879738354,0.4802070322005218,0.6941453561596261,3,3
MAP3K19,0.003446146271674206,0.0015880823065849822,-0.0018580639650892237,0.4802295963308978,0.6941453561596261,3,3
LINC01167,0.20683649013089359,0.30764426125649186,0.10080777112559827,0.48029122871280333,0.6941558334699905,3,3
ANKDD1B,0.07133974151817295,0.09335144520454924,0.022011703686376297,0.48028363632678805,0.6941558334699905,3,3
ZSWIM9,0.6091323218267878,0.6375981134005628,0.028465791573775046,0.480402970974005,0.6942523663047923,3,3
TIMD4,0.009156554930905073,0.01482429760305011,0.0056677426721450375,0.4804124118918112,0.6942523663047923,3,3
PIH1D2,1.3613086801557934,1.4059025709050428,0.044593890749249354,0.4806124148525772,0.6945020789288232,3,3
UBXN1,3.7890775439937223,3.749645889075443,-0.03943165491827916,0.4806432551924736,0.6945073311005527,3,3
DISP3,0.021518418451296525,0.02763970578149984,0.006121287330203316,0.4808391020524677,0.6947509959924947,3,3
MATN1,0.027599153410733452,0.036387365506549564,0.008788212095816112,0.4810881773381947,0.695071537217128,3,3
DPF3,0.12220254401588111,0.1421708130900825,0.019968269074201392,0.48114392850645715,0.6951127451563576,3,3
PCF11,3.5416500324223947,3.587212545599931,0.045562513177536346,0.4812398016376692,0.695211909694212,3,3
DLGAP3,0.021436691645599224,0.02753917873896805,0.006102487093368827,0.4813532776442503,0.6953364911556372,3,3
HOXC4,0.01783290239110684,0.008047566148938546,-0.009785336242168293,0.48154301608465483,0.6955712168058094,3,3
KLRA1P,0.5357977088655163,0.49750104971432113,-0.03829665915119512,0.4816001888650587,0.6956144404971834,3,3
CYP4F24P,0.01463574278168757,0.009276079162284803,-0.0053596636194027675,0.4817751873022405,0.6958278348770351,3,3
TRAPPC2B,2.3138631909142973,2.377876465467191,0.06401327455289385,0.4819009742274709,0.6959701329530933,3,3
CCNH,3.979896593179944,3.995643565448731,0.015746972268786852,0.48195859898844545,0.6960139794635423,3,3
SLC24A2,0.11021037134732997,0.10479396588441751,-0.0054164054629124575,0.4821095169763489,0.6961925415415904,3,3
LOC101926944,0.6721782466798613,0.826702498804214,0.15452425212435272,0.4821389998920117,0.696195734444441,3,3
RTBDN,0.110986211727508,0.12927576156929024,0.018289549841782243,0.48217826837819705,0.6962124707598696,3,3
ID1,5.198190014529016,5.263886197972855,0.06569618344383965,0.4822051353613779,0.6962124707598696,3,3
STK24-AS1,0.14458486667352707,0.12034964409689686,-0.024235222576630217,0.48227748203235893,0.6962775456012927,3,3
DDN-AS1,0.7402388794681541,0.6583490261540987,-0.0818898533140554,0.48242708072371143,0.696454137686756,3,3
FAM185BP,0.2095859512952296,0.1830560086961892,-0.0265299425990404,0.4827177520453883,0.6968343572842498,3,3
KCNH7,0.0035622740720238286,0.005620286784314404,0.002058012712290575,0.4828546239757768,0.6969925270485513,3,3
LOC100291105,0.01804297932407759,0.02359296182070848,0.005549982496630891,0.48294553009250546,0.6970843317992468,3,3
LOC100289511,0.1392571076648268,0.16495618584327262,0.025699078178445828,0.483028399200038,0.6971645261931684,3,3
ANKRD45,0.1319894905010249,0.10537281247587542,-0.026616678025149484,0.48351221820715773,0.6978233777924199,3,3
TNNI2,0.08827265292934079,0.0438000944133915,-0.04447255851594929,0.48361968620907064,0.6979390214000314,3,3
SPACA6P-AS,0.13842428385672376,0.10579054779072368,-0.03263373606600008,0.48365481137986427,0.6979502557888737,3,3
ISPD,0.37610840591615363,0.382649396691122,0.0065409907749683915,0.48382636839960846,0.6981583591942346,3,3
ARPC5,5.294169607086897,5.3370488684964075,0.04287926140951015,0.48391237304643936,0.6982429945246158,3,3
CYP4F62P,0.014660077859718434,0.00825938493161589,-0.006400692928102544,0.4840068914347371,0.6983399041737393,3,3
LOC400684,0.9164334568644036,0.9962288697921132,0.07979541292770964,0.48403865636589444,0.6983462653842294,3,3
ST6GALNAC6,2.871707078443645,2.9264249328045397,0.0547178543608946,0.4840964615183493,0.6983901932546155,3,3
VEGFD,0.01433048644176881,0.022014287861536256,0.007683801419767445,0.4841700714287894,0.6984569158812237,3,3
DDX52,2.1707575297014645,2.14608624594208,-0.024671283759384544,0.48443551449374833,0.6988003511327574,3,3
ALKBH6,1.7742252334497508,1.8359377164688897,0.0617124830191389,0.48456568697016,0.6988301710058327,3,3
HNRNPA3P1,0.8060350539211694,0.734086336036102,-0.0719487178850674,0.48454277257282374,0.6988301710058327,3,3
EFTUD1P1,0.11010885089522615,0.08720601808037458,-0.022902832814851573,0.4845215024930844,0.6988301710058327,3,3
CNKSR1,0.6878233091494862,0.7345933771270424,0.04677006797755623,0.4845337272055818,0.6988301710058327,3,3
CSE1L-AS1,0.6009922296984141,0.5037334513156903,-0.0972587783827239,0.48482201577219014,0.6991603445165784,3,3
ZNF578,1.7001790751456334,1.7322862539005397,0.03210717875490632,0.4849789375068742,0.6993471341962088,3,3
TMEM61,0.09919001701457653,0.1533693989573739,0.05417938194279737,0.4850207925411388,0.6993679841838111,3,3
RFPL2,0.01388622331585171,0.006632479040093043,-0.007253744275758668,0.48517073829081936,0.6995446826934786,3,3
DNAH12,0.04722373462770618,0.05210123408397994,0.004877499456273755,0.48579151934622405,0.7004001980046541,3,3
C17ORF75,1.3608465164786587,1.3889937911296266,0.02814727465096789,0.4858818594118807,0.7004737145495162,3,3
TSC2,3.327663178432245,3.2969989521417333,-0.030664226290511465,0.48589738864160265,0.7004737145495162,3,3
NACAD,0.008104648114716713,0.0047110158876422946,-0.003393632227074418,0.48593401357810667,0.7004869557073752,3,3
LINC00601,1.1447827538179707,1.1839695893823643,0.03918683556439362,0.4861609128474288,0.70071412234576,3,3
LEAP2,0.9185322026684046,1.0169157836896365,0.0983835810212319,0.48617394762566996,0.70071412234576,3,3
YPEL5,3.0584116933170464,3.0848490106018516,0.02643731728480514,0.48614137852443357,0.70071412234576,3,3
LOC100996335,0.013174914866451571,0.005086996810820341,-0.00808791805563123,0.4862872216591022,0.7008378137251489,3,3
ABCB8,0.8362932291166265,0.8894692463550631,0.05317601723843657,0.4863921892073845,0.7009495204971272,3,3
PDZD7,0.12830534935327992,0.10517593966158816,-0.023129409691691763,0.48651376199277196,0.7010851434463158,3,3
LINC00309,0.0032962232221530434,0.007641941412729277,0.004345718190576234,0.48669943316418324,0.7013131141236887,3,3
C1QTNF8,0.00807103558058759,0.004158680783061086,-0.003912354797526505,0.4867387205655498,0.7013301382060932,3,3
AGPAT4,0.8456596181232955,0.8160974905344247,-0.02956212758887078,0.48682092044513753,0.7014089884368141,3,3
TCHH,0.025927390242250648,0.0195365359394642,-0.006390854302786447,0.4869561042064023,0.7015641643535774,3,3
VKORC1,5.91380025584733,5.813034253385001,-0.10076600246232914,0.4870336014258769,0.7015804539299632,3,3
RNF216-IT1,1.0315776697319683,0.6547198926677753,-0.376857777064193,0.48702107722663823,0.7015804539299632,3,3
USP35,0.6011631982537718,0.6300103241579569,0.028847125904185034,0.48704985915648724,0.7015804539299632,3,3
FAM103A1,2.994581020746826,2.9604083475037277,-0.03417267324309847,0.4872060844925937,0.7017658931855179,3,3
GSTM2P1,0.02774099380582226,0.004253621860021583,-0.023487371945800677,0.48728875763278096,0.7018057774245209,3,3
LINC02530,0.04447522530040807,0.07049520873531981,0.026019983434911742,0.4872825141009964,0.7018057774245209,3,3
SLC23A1,0.009058778123717056,0.0032773637746847215,-0.005781414349032335,0.4873502973999016,0.7018548116904372,3,3
FCRL6,0.035292274702494165,0.04844967365191941,0.013157398949425247,0.48743666982940986,0.7019396010269744,3,3
MTMR12,2.9236856953508314,2.9681879803994646,0.04450228504863318,0.4882960920054284,0.7030978981733079,3,3
TSHZ2,0.013192223873175332,0.01621327780796009,0.0030210539347847575,0.4882891029258804,0.7030978981733079,3,3
C2ORF50,0.031642902070856745,0.046292510238123315,0.01464960816726657,0.4883443246474897,0.703127688640785,3,3
ERI3,3.4953434833490538,3.5547979108988463,0.05945442754979258,0.48855023799369784,0.7033844946987264,3,3
DGAT2,1.275681418004061,1.3292026467359717,0.053521228731910675,0.4886377280502022,0.7034707828595512,3,3
PIWIL2,0.04516533488365115,0.05283730002485773,0.007671965141206584,0.4886843604764726,0.7034982436273272,3,3
TALAM1,0.07599086153650063,0.06003807273295252,-0.015952788803548106,0.48917680391784557,0.7041674439164747,3,3
TEKT2,0.019284222551399954,0.011035767263977064,-0.00824845528742289,0.48934274990551135,0.7043666038673749,3,3
SLFN13,1.944266992170441,1.8942865165380998,-0.049980475632341204,0.4894109381051361,0.7044250354052725,3,3
LOC100288842,2.308232590593638,2.272461049319151,-0.035771541274487006,0.4894747247078659,0.7044771253505328,3,3
NEXMIF,0.0021285240441447986,0.00364971407987285,0.0015211900357280515,0.48963351280051526,0.7046659327303841,3,3
LINC00907,0.0016044922618068957,0.0034035480308062215,0.0017990557689993257,0.4898671755291139,0.7049364149042215,3,3
ITSN1,2.1161627403065792,2.079848489618977,-0.03631425068760219,0.48990429868441693,0.7049364149042215,3,3
CDH5,0.004369314706934885,0.007727144715789566,0.003357830008854681,0.4898978842044115,0.7049364149042215,3,3
FAAHP1,0.0903932575605304,0.0712168165461472,-0.019176441014383205,0.4899918265147085,0.7050226213091804,3,3
CHTOP,4.199018392017133,4.156435417551655,-0.04258297446547843,0.49006870453461426,0.7050934954269082,3,3
UBE2C,6.95206902492608,6.997042719498253,0.044973694572173706,0.4901827565979007,0.7052178432389095,3,3
AFG1L,0.5610597858878414,0.5184644181851384,-0.042595367702703,0.4902636183939012,0.7052944294369968,3,3
LOC100128076,0.01059622664419337,0.003941010581801304,-0.006655216062392067,0.49046692768271,0.7055471503372152,3,3
TNKS2-AS1,0.3297098343839537,0.44372032910641285,0.11401049472245917,0.49064062799486985,0.7057572520117787,3,3
TMEM163,0.18463501708844945,0.1616790270612026,-0.022955990027246853,0.4907051775639759,0.70581033202914,3,3
KRT15,0.5832186385000612,0.5206037358153152,-0.06261490268474601,0.4907363924083382,0.7058154614569868,3,3
ANKS4B,0.004438808095055064,0.008584526036549115,0.00414571794149405,0.49118748117380556,0.7064244517974596,3,3
LDHB,8.084280191541561,8.157781256019812,0.07350106447825056,0.4913393689854805,0.7066030877956929,3,3
ZNF76,2.119664517966046,2.1712629294758523,0.051598411509806485,0.4914162973853734,0.7066739093991558,3,3
ERC2,0.008489677082763667,0.0052803848119615015,-0.0032092922708021653,0.49146350316324167,0.7067019832564205,3,3
CBFA2T3,0.009842599883787854,0.015926806019495626,0.006084206135707771,0.4916432686851496,0.7069206580485806,3,3
PIGB,1.3670927729381752,1.330021955325264,-0.03707081761291131,0.4918191678013664,0.7071337491204327,3,3
TTC21A,0.3362945819535475,0.29553087622495106,-0.040763705728596444,0.4919235493687676,0.7072439946094784,3,3
RASEF,0.4518073684184758,0.46957204692948523,0.017764678511009435,0.49206776620987996,0.7074114960751149,3,3
LRRC40,3.410161808097262,3.3671871058576848,-0.04297470223957722,0.49241657950790896,0.7078332362001182,3,3
BRCA1,2.829526409226475,2.781231625628324,-0.04829478359815109,0.492406016446345,0.7078332362001182,3,3
TUBB6,4.177986460616893,4.223504557212906,0.04551809659601336,0.4924502375903001,0.7078417604282197,3,3
JHY,0.2854462731525553,0.30819327901000615,0.022747005857450875,0.4925990591160774,0.7080158088573405,3,3
RPL39L,4.184619320057007,4.12886258309111,-0.05575673696589689,0.4927344391853195,0.7081374376393181,3,3
HSPB2,0.12487609993686126,0.09347209466571986,-0.0314040052711414,0.492739161108869,0.7081374376393181,3,3
NPIPB13,0.002146340278159117,0.004694956088042511,0.002548615809883394,0.49280340749583507,0.7081899001662733,3,3
ARF6,5.133063816835066,5.175463463955204,0.04239964712013755,0.4930038922729013,0.7084144463382519,3,3
CCNT2,2.126439370446431,2.083695880818188,-0.04274348962824304,0.49301516192593947,0.7084144463382519,3,3
FAM212A,0.22279071813318807,0.2923281251364546,0.06953740700326655,0.49305189585784964,0.7084273539404056,3,3
LOC728673,1.3805645766305898,1.3331477486930654,-0.04741682793752444,0.4931317864432247,0.7085022649888923,3,3
TREX1,1.7529786423585847,1.7096626489578048,-0.04331599340077985,0.49317018671264773,0.7085175601553532,3,3
DYNC1H1,4.521800052125599,4.6024917384501505,0.0806916863245517,0.49321201686935795,0.7085377809026995,3,3
PDZD9,0.007428491417614844,0.016219124033484997,0.008790632615870153,0.49332336196175597,0.7086292868063142,3,3
NEU2,0.021710576964512437,0.0515567161145097,0.029846139149997265,0.4933312317894789,0.7086292868063142,3,3
CEMP1,0.01764294121501723,0.002935489367681768,-0.01470745184733546,0.4933910756287212,0.7086597437143984,3,3
ZFPM2,0.3471908552026441,0.37823898902123404,0.03104813381858995,0.4934167088966402,0.7086597437143984,3,3
LOC101929054,0.9038455519109903,0.835639903269059,-0.06820564864193124,0.4934357154702066,0.7086597437143984,3,3
S100A13,2.4588367930533135,2.387104313848299,-0.07173247920501469,0.49352334798771863,0.7087457261155761,3,3
PIP5K1P1,0.06721635925395723,0.08789046942553791,0.020674110171580676,0.49375855452741335,0.7090436170318843,3,3
DRICH1,0.11083590347493479,0.07942883226042873,-0.03140707121450606,0.49386761127334794,0.7091603319038152,3,3
AIP,4.200301472757757,4.156154727914136,-0.04414674484362102,0.49395603627969087,0.7092075193559026,3,3
C16ORF86,0.07523726425795581,0.05209672868493446,-0.02314053557302135,0.493954844485442,0.7092075193559026,3,3
SLFN12L,1.3745336025350303,1.4149191911137826,0.040385588578752296,0.4939910693661538,0.7092179303064604,3,3
NRN1L,0.12065627087501739,0.06091154829596749,-0.0597447225790499,0.4940550164399708,0.7092698492677749,3,3
LINC00707,0.0021601440745505434,0.0045060406887214065,0.002345896614170863,0.4942477694324122,0.7095066669330607,3,3
FXYD3,0.001476625790884976,0.003079970654490023,0.0016033448636050469,0.4942943376283567,0.7095194164355304,3,3
LINC00940,0.026007923809520012,0.014822450484814556,-0.011185473324705457,0.49431223837769933,0.7095194164355304,3,3
SPZ1,0.0019018862215124204,0.011289594319369711,0.009387708097857292,0.49437374737635537,0.7095279149392028,3,3
CCKBR,0.003171247558970162,0.006613926039274621,0.0034426784803044588,0.4943548277887989,0.7095279149392028,3,3
CHAD,0.0021403184375601704,0.004463323143323296,0.0023230047057631255,0.4944180904791527,0.70955166481627,3,3
PITX3,0.002739355710605745,0.005711387530500378,0.002972031819894633,0.49452971963736325,0.7096719704819051,3,3
GRB14,0.35682629118735587,0.32758526513924496,-0.029241026048110907,0.49476973778520866,0.70997649613158,3,3
CORO7,0.04646887778598046,0.04205822019003328,-0.004410657595947179,0.4949095184787721,0.7101371585479228,3,3
CSMD3,0.029557878155139782,0.0230376473683806,-0.0065202307867591805,0.4950517567302714,0.7101815816695908,3,3
LOC105374313,0.2925167185113579,0.23200009748934713,-0.060516621022010775,0.49500180883005507,0.7101815816695908,3,3
ASH1L-AS1,1.7417884718988932,1.6896996317221002,-0.05208884017679294,0.49498057311681476,0.7101815816695908,3,3
MRPL54,2.8984394271227845,3.086358434189822,0.18791900706703757,0.4950327787816829,0.7101815816695908,3,3
MYL4,0.15867890003483884,0.1931728261846373,0.03449392614979846,0.495231998474788,0.7104002279761962,3,3
GPR143,0.00849869086708776,0.016815627327363344,0.008316936460275584,0.49537342988461014,0.71056318020421,3,3
TRIM46,0.6281142661565112,0.6521101749653918,0.023995908808880584,0.4957212962309567,0.7110222075617407,3,3
BUB1B-PAK6,0.005003119441679434,0.0008603452808785603,-0.004142774160800874,0.4960322110102065,0.7113082958470145,3,3
RCN2,4.804790325780523,4.868693760140296,0.06390343435977286,0.49599120610201,0.7113082958470145,3,3
GPX4,5.5855388183851815,5.626888771585506,0.04134995320032431,0.496024750709847,0.7113082958470145,3,3
LOC102725072,0.0035088521770579237,0.0016427927600430835,-0.0018660594170148402,0.49599400625181383,0.7113082958470145,3,3
HES7,0.12447753636085472,0.16263174934017832,0.0381542129793236,0.4960603964964445,0.7113087570500048,3,3
ZNF705A,0.009907303195438125,0.005177161577228217,-0.004730141618209908,0.4962937277818101,0.7116033634472055,3,3
GPR50,0.008914003500029393,0.017609923463263868,0.008695919963234475,0.496335063142764,0.7116226617190946,3,3
LINC00857,1.5060981131712452,1.5606391225518994,0.054541009380654204,0.4964758597491677,0.7117845528292011,3,3
NPIPB4,0.8060357544406264,0.7656423676066236,-0.04039338683400273,0.49655406790804824,0.7118566993629839,3,3
MTMR3,1.6837100847773954,1.7218117109237665,0.03810162614637114,0.496982736809919,0.7124294530749772,3,3
LOC100287837,0.1930204181410633,0.14692249563081886,-0.04609792251024444,0.49700940652664793,0.7124294530749772,3,3
STXBP5L,0.0017308412631838889,0.0005947956553299516,-0.0011360456078539373,0.49722153790689416,0.7126935103698593,3,3
MIA,0.007930561765333534,0.045432128924417975,0.03750156715908444,0.49726830739072225,0.7127205295081892,3,3
GNG5,7.260021014737293,7.363311907687289,0.10329089294999605,0.49733483034567877,0.712775856111862,3,3
ESR1,0.014296510461488499,0.010238960984597558,-0.0040575494768909405,0.49736750705538546,0.7127826710890856,3,3
RABGGTA,1.6601365650501172,1.689827634101562,0.029691069051444696,0.4974711567516546,0.7128911917343796,3,3
LOC105371328,0.10406075194807753,0.16419663788511044,0.06013588593703291,0.4975301145758327,0.7129303898360096,3,3
LINC01168,0.00758534299962159,0.0031945768953713254,-0.004390766104250264,0.49760635259621283,0.7129303898360096,3,3
ANAPC16,2.792999486308529,2.7689531590236336,-0.02404632728489542,0.49761021960584534,0.7129303898360096,3,3
VGLL2,0.006664026864742848,0.017407253112374853,0.010743226247632007,0.49758023880923935,0.7129303898360096,3,3
MTURN,0.9136512499126676,0.8845728771496096,-0.029078372763057914,0.49782982575925677,0.713092396198922,3,3
CRLF1,0.6755853389255494,0.6236220050597825,-0.0519633338657669,0.49783503153624203,0.713092396198922,3,3
ZPBP,0.04198385213451886,0.05981724608541692,0.017833393950898058,0.4977619919032926,0.713092396198922,3,3
PMEL,0.0816945610205459,0.060278546965211365,-0.021416014055334533,0.4978105146630566,0.713092396198922,3,3
MDP1,0.09674534804567887,0.15551095214438296,0.058765604098704086,0.49789030376113064,0.7131315532970961,3,3
RNASEH2B-AS1,0.3363225801134573,0.3075491420220777,-0.028773438091379555,0.49793163088155756,0.7131507334573833,3,3
LINC00330,0.19110663474613054,0.17713218667537697,-0.01397444807075357,0.49810493685535334,0.7132012562880119,3,3
ACTR10,3.3434456271181356,3.3884505290128133,0.04500490189467765,0.4980866539482052,0.7132012562880119,3,3
GUSBP5,0.3626061429222133,0.3204461251649382,-0.042160017757275126,0.4981065966138735,0.7132012562880119,3,3
MSANTD2,2.7045628280575063,2.74916744761409,0.0446046195565839,0.4980314128634271,0.7132012562880119,3,3
FAM109B,0.2859340153921284,0.2693115051104397,-0.016622510281688707,0.4980371484879736,0.7132012562880119,3,3
ZBED9,0.651302768088271,0.6770296576715089,0.025726889583237877,0.49819625245589216,0.7132896204539549,3,3
KIAA1614,0.05702774964669382,0.04747496568524969,-0.009552783961444128,0.49845538053218347,0.7135805828973519,3,3
RAB11FIP3,1.0654541724307813,1.0902586815462663,0.02480450911548493,0.49843500759713294,0.7135805828973519,3,3
CTB-178M22.2,0.06253146640339612,0.10912150286150735,0.04659003645811123,0.49853410933578524,0.7136532688344039,3,3
MED23,2.233335485527197,2.27265556615458,0.039320080627383014,0.4987416754654229,0.7139103673478365,3,3
LDLRAD4-AS1,0.009536684478598186,0.001696466700589731,-0.007840217778008455,0.498859805465349,0.7140394232643359,3,3
SIM2,0.4167090710442653,0.4480539786291809,0.03134490758491559,0.4989725490786341,0.7140806835339932,3,3
HUWE1,5.053382159618891,5.100450075459775,0.04706791584088421,0.4989717132082219,0.7140806835339932,3,3
PLXNB2,2.451808196733702,2.491765589567486,0.03995739283378397,0.4989345332771446,0.7140806835339932,3,3
CT45A10,0.008495146824211713,0.01564156514608492,0.0071464183218732085,0.4991405941276108,0.7142499426655963,3,3
LOC100287329,0.004619258437699087,0.006589646563296646,0.0019703881255975584,0.4991467791113381,0.7142499426655963,3,3
LINC00545,0.8391156711825977,0.773218012427853,-0.06589765875474463,0.4993028952373632,0.7144332890319718,3,3
LINC01023,1.7819137393569193,1.6822479617417432,-0.09966577761517614,0.49935641966678035,0.7144698285648228,3,3
TRPM7,2.1902058357671472,2.2237427895049033,0.033536953737756114,0.4996634685619066,0.714869081737844,3,3
FNDC7,0.05077207680783585,0.03282981783857373,-0.017942258969262125,0.4997139431336058,0.7149012295625806,3,3
NAALADL1,0.00138560716388694,0.007678522026577643,0.006292914862690703,0.5000899170527516,0.7153990138707002,3,3
CD226,0.07547034777543667,0.06408527509962965,-0.011385072675807018,0.5002509913905617,0.7155893370065146,3,3
TSPEAR-AS1,0.5375780168270754,0.5917885529647628,0.05421053613768745,0.5004177630788662,0.7157459190165074,3,3
NKILA,0.5772298529966605,0.5467747890814502,-0.030455063915210356,0.5004445670842071,0.7157459190165074,3,3
DNM1P41,0.0012527820453825226,0.0019388256406715155,0.0006860435952889929,0.5004100156313696,0.7157459190165074,3,3
SEL1L2,0.01007383814294685,0.006950817212265659,-0.0031230209306811916,0.5005305214253597,0.7158287479521894,3,3
ALK,0.008757516018734748,0.004360500338191413,-0.004397015680543335,0.5007817759082408,0.7160187243825119,3,3
C17ORF67,0.9985611636852149,1.0618949063892256,0.06333374270401071,0.5007269947564261,0.7160187243825119,3,3
CFAP73,0.05388200475681176,0.0752109223849458,0.021328917628134034,0.5008036009029203,0.7160187243825119,3,3
KRT37,0.003420618240881365,0.006072122247857667,0.0026515040069763018,0.5007704032799597,0.7160187243825119,3,3
TNIP3,0.018511632709373838,0.013547592454752252,-0.004964040254621585,0.500736063991184,0.7160187243825119,3,3
GKN2,0.023195462074266426,0.0440187622798055,0.020823300205539075,0.5009396065258312,0.7161329604856034,3,3
PRRG4,0.043009148031466306,0.031098700320768908,-0.011910447710697398,0.500912616786599,0.7161329604856034,3,3
TSPEAR,0.020769965512856314,0.015581808957894914,-0.005188156554961401,0.5010310492457711,0.7162080534637172,3,3
LOC101929709,0.7929939331121961,0.7350716467331163,-0.05792228637907981,0.5010482461144048,0.7162080534637172,3,3
ARHGEF9-IT1,0.15462960223513278,0.028235598230242857,-0.12639400400488993,0.5011243394400908,0.7162767154102262,3,3
KCNE5,0.15260437748769073,0.1744401171857831,0.021835739698092355,0.5011666116253946,0.7162970304895063,3,3
GCDH,1.5546384215977742,1.6217651626116745,0.06712674101390026,0.5012627035344175,0.7163942613272091,3,3
GAN,1.883612978853763,1.839892496263918,-0.043720482589844956,0.5013253451772353,0.7164232715492977,3,3
LOC442028,0.0049236592669344575,0.009377805595036419,0.004454146328101961,0.5013647265915251,0.7164232715492977,3,3
RIPOR3,0.07962742960230605,0.06653872400398658,-0.01308870559831947,0.5013671946971249,0.7164232715492977,3,3
SETDB2-PHF11,0.010310006409721968,0.013555928254014785,0.003245921844292817,0.5014109028450571,0.7164456245286364,3,3
WDR35,1.7233955832635057,1.7596650518911925,0.03626946862768676,0.5014731351510652,0.7164944419396873,3,3
TSPAN15,1.7362619463488593,1.8054078969592162,0.06914595061035689,0.5015891719067216,0.7166201242687927,3,3
STT3A-AS1,0.979391617422364,1.1347071934154058,0.1553155759930418,0.5018023793835923,0.716884612507938,3,3
CDH17,0.009514061686506661,0.005616158129335473,-0.003897903557171188,0.501860724233017,0.716925913331247,3,3
QKI,2.727777449556788,2.6956574935260953,-0.03211995603069262,0.5018874567981321,0.716925913331247,3,3
MANBAL,4.6811717391480885,4.749976900222385,0.06880516107429635,0.5019433504911214,0.7169356192721107,3,3
ELDR,0.05674315139763617,0.10933253284964167,0.0525893814520055,0.5019504200583843,0.7169356192721107,3,3
CABP7,0.007784148538673229,0.0050406228869217355,-0.002743525651751493,0.5020610010968845,0.7170305393216494,3,3
LCT,0.02446836589901431,0.03275787508827414,0.008289509189259827,0.5020730527410876,0.7170305393216494,3,3
PPP1R3F,0.7551163357786405,0.7241288643794345,-0.03098747139920599,0.502265074550796,0.7172646466285926,3,3
EID1,6.0671990471887876,6.023454907253956,-0.04374413993483195,0.5023974504876372,0.7174135546259665,3,3
LHFPL3-AS2,0.01707297277290967,0.013098289597392227,-0.003974683175517442,0.502558661143764,0.7175634823915212,3,3
LOC101927814,0.06496921396581895,0.07392838059440034,0.008959166628581386,0.5025391440141663,0.7175634823915212,3,3
LOC105372383,0.016617175410811636,0.023419946601114492,0.006802771190302856,0.5027457369291327,0.7177904458795805,3,3
BAIAP2L2,0.1255517178833563,0.10268990788377186,-0.022861809999584454,0.5028472307159131,0.7178952019303075,3,3
FAM135A,1.8467601766562154,1.8930408473847755,0.046280670728560125,0.5030621198811341,0.7180491925410555,3,3
TUBB1,0.013904914463894974,0.008031675002492427,-0.005873239461402547,0.5029834968335706,0.7180491925410555,3,3
LRTM2,0.004472969541955793,0.0008347561333983498,-0.003638213408557443,0.5030676045360694,0.7180491925410555,3,3
CDCA3,2.8954705926262663,2.8736029488883488,-0.021867643737917497,0.5030584272727399,0.7180491925410555,3,3
ZNF653,0.6433064508079701,0.6144395045564522,-0.028866946251517867,0.5032125966221126,0.7182159882908024,3,3
RBP7,0.13244919666023847,0.18438745773460463,0.051938261074366165,0.5032791045320745,0.7182707542066751,3,3
SNX21,1.3943353007822263,1.469257999066184,0.0749226982839577,0.5033198714613615,0.718288778995172,3,3
BLOC1S4,3.5734995038177253,3.626531012572444,0.053031508754718626,0.5034059383085226,0.7183714457566084,3,3
NDUFB11,5.101442376921825,5.018998135969212,-0.08244424095261316,0.5035069049652519,0.7184733433134454,3,3
LOC100128988,0.01917306990504054,0.011107617206887889,-0.008065452698152651,0.503533633078222,0.7184733433134454,3,3
NUDT7,0.043394875867168226,0.0787378113492476,0.03534293548207937,0.5039343962542118,0.7190049892453341,3,3
F13B,0.03316402636711179,0.024307744264580208,-0.008856282102531584,0.5041080752591018,0.7192125940431651,3,3
SLC1A2,0.0004946533894260804,0.0012779256633535735,0.0007832722739274931,0.5043246834878907,0.7194814194746213,3,3
MSH3,2.8204317356020057,2.775594451222116,-0.04483728437988965,0.5043730146478917,0.7195101602643968,3,3
PCDH20,0.11327278629565453,0.09213219197091814,-0.02114059432473639,0.5044171241297262,0.7195133077462169,3,3
C3ORF70,0.059129366616028446,0.07026750464348024,0.01113813802745179,0.5044597767957455,0.7195133077462169,3,3
CSNK1G3,3.3087334027129693,3.3259102104929674,0.017176807779998082,0.5044554055249015,0.7195133077462169,3,3
SLC25A36,3.888966114848886,3.8628469049713288,-0.026119209877557115,0.5045487249370579,0.7195999692828211,3,3
DEPDC1-AS1,0.7166670771224958,0.7641048582266978,0.04743778110420205,0.5045797449700203,0.7196040072399262,3,3
PIK3IP1,0.11345144173228013,0.10064203541292334,-0.012809406319356786,0.5046810240794539,0.719708238796732,3,3
TSPAN4,2.8648612448037567,2.8069862645273838,-0.057874980276372945,0.5047883067457191,0.7197333979964959,3,3
TAS2R50,0.04985833284425265,0.026038129647739928,-0.023820203196512724,0.5048114419902562,0.7197333979964959,3,3
SSR4P1,0.518914344574772,0.4743472828960354,-0.04456706167873664,0.5047991835169164,0.7197333979964959,3,3
PRELID3A,1.4060592177693083,1.4781007955613787,0.07204157779207043,0.5047401435779111,0.7197333979964959,3,3
LOC100506207,0.3464781921631716,0.38036486672290937,0.03388667455973776,0.5053835980316114,0.7205089071010262,3,3
TRIM17,0.005892175147076583,0.013606402319657188,0.007714227172580605,0.5054193903749177,0.7205196960680683,3,3
