gene,log2FC,p,fdr
STIP1,0.024474146673561847,0.6539809880688681,1.0
RPRD1A,-0.05755074295409379,0.6542410574986346,1.0
CAPRIN2,-0.08909050268998442,0.6543365535287404,1.0
TTC23L,-0.4724353067898428,0.6546077088957886,1.0
COPB1,0.05386888729679207,0.6547446620356987,1.0
FAM92A1,-0.06335061122740449,0.6551441927800183,1.0
FHOD1,-0.09451965969647969,0.6553071853751394,1.0
ST20-AS1,0.07824666127442903,0.6556589251454223,1.0
GMDS,0.06500501581769669,0.6557823873771652,1.0
ANKIB1,-0.0765298289642029,0.655913602372895,1.0
TMCO1,0.05100681331119539,0.6559763405827709,1.0
NAPA,0.05399551928301882,0.6560830936239322,1.0
COL6A4P1,-0.3340268844928156,0.6560902930422018,1.0
KNOP1,0.03572499509071747,0.6570599265750341,1.0
SUSD6,0.056924494875472575,0.6571759709324059,1.0
BLOC1S1-RDH5,-0.28406398766898455,0.6573268062027677,1.0
SEPT4,-0.24765645316491325,0.6573319352778917,1.0
PARD6G-AS1,0.09272225636662856,0.6578343354786588,1.0
LOC101927178,0.4301369057707368,0.6578972019983128,1.0
MACROD1,0.11131808060333537,0.6579729966260558,1.0
SH3GLB2,-0.06114936729388454,0.6579835960953622,1.0
ACTN1-AS1,-0.3350867969200547,0.6585714119403461,1.0
FLJ12825,0.20320245785103186,0.658736857890903,1.0
CDIPT,0.046302750411523874,0.6588178385071111,1.0
LINC00235,-0.3338421565425851,0.6593849769727229,1.0
FBXO22-AS1,0.33409456917006386,0.659443788030957,1.0
FAM228B,0.05418549094812164,0.6594638124589308,1.0
HSP90B2P,-0.5179233461512207,0.6595199539397102,1.0
SLC10A5,-0.33403220587279703,0.6595739867528216,1.0
NDST4,-0.3339782374177792,0.659583577621277,1.0
KLK14,-0.3338478698734527,0.6595916613002395,1.0
ATP1A2,-0.3338461138129317,0.6597262525977172,1.0
KHDC1L,0.3327918616551364,0.6599547887968779,1.0
SPATC1L,-0.3336807202317248,0.659985808061027,1.0
VSIG1,-0.333858805599075,0.6600181764135373,1.0
ISM1,-0.33371883002931413,0.6600854533735709,1.0
KRT75,-0.33353447612262543,0.6600965725398864,1.0
IRF4,-0.33349036842953783,0.6601531021997178,1.0
PVRL4,0.33312137571190537,0.6603606941100981,1.0
CYP7A1,0.3333232603418712,0.6603818204358111,1.0
CATSPERD,0.3333453728428485,0.6604147336183344,1.0
UBA52,0.047540102629540115,0.6604616864938118,1.0
LOC100133286,0.3331200994568091,0.660478218069827,1.0
SLC7A9,0.33312696457218605,0.6605231928541959,1.0
DGCR2,0.07009448804009644,0.6606036821598366,1.0
HP09053,0.33281804248122715,0.660675575210375,1.0
UBE2E1-AS1,0.332609184769849,0.6606985667231337,1.0
MAK,-0.18979760652738165,0.6608810969088882,1.0
TSACC,0.10785961113445897,0.660967700979812,1.0
GFM1,-0.04719659587864378,0.6613081779492166,1.0
RNASEH1,-0.0479907362052554,0.6621236839737838,1.0
ZNF510,-0.06398521604000074,0.6631572028002444,1.0
PSCA,-0.5238603583420085,0.6631946518589743,1.0
NOL7,0.025089559982021115,0.6635491143424528,1.0
DCLK1,-0.3562095902956679,0.6635945217506133,1.0
SCARNA17,0.18019932218132606,0.6642031423553466,1.0
SUPT4H1,0.0432121567726238,0.6650169418836106,1.0
LTK,-0.47171805931847555,0.6653779131163353,1.0
HSPA5,-0.030548440340817606,0.6655559950834105,1.0
LINC01572,0.5275838114825435,0.6656308182570915,1.0
H6PD,0.049535699552992085,0.6656636443052367,1.0
TMEM55A,0.06018053639360588,0.6658765882408918,1.0
LRRN4CL,0.4406325866286457,0.6658803945985946,1.0
SND1,-0.03657826345186166,0.6659688199034883,1.0
LINC00304,-0.33393580918691534,0.6660577532818783,1.0
C2CD4B,0.4401292544004083,0.6660732745027592,1.0
LINC00893,-0.14767288897462993,0.6661950135068806,1.0
LOC641746,0.4401495895627755,0.666206214990675,1.0
NPIPB3,-0.06010623464707443,0.6662173266724387,1.0
NOXRED1,-0.3338809002387083,0.6662868477556362,1.0
ZNF285,0.11581317359748411,0.6669892493906953,1.0
FNBP4,0.05510141130076107,0.6669913795673431,1.0
EMX2,-0.3205493014098074,0.6671154383334351,1.0
ZNF253,0.11006443487583173,0.6671546945257119,1.0
RPEL1,0.3326405551288194,0.6674604151876584,1.0
DNAJC5,0.047615980352263776,0.6674711387774571,1.0
BICD1,-0.10405367383787834,0.6675825996051707,1.0
HNRNPUL2-BSCL2,0.04760022124794183,0.6678721915744783,1.0
HYPK,0.04972465367267809,0.6679130445962859,1.0
RC3H1,0.050136701435393505,0.6679226485181456,1.0
LINC01125,-0.1895119802194074,0.6680935541782276,1.0
MBLAC1,0.141929916303436,0.6684753390919483,1.0
ITGA1,-0.2942172267563117,0.6685334823263495,1.0
PDE7A,-0.04771410489060557,0.6685653953972255,1.0
LINC00667,-0.04742807566357321,0.6686251317708047,1.0
DCAF16,-0.0492807709906522,0.6693964118444611,1.0
NR4A2,0.16498755623037065,0.6695566361362868,1.0
ZNF724P,-0.2122992403641435,0.6695808027873552,1.0
NOL11,-0.054042670141170035,0.6698186012322318,1.0
MOV10L1,0.3791510562546476,0.6698274584684611,1.0
TJP1,0.08296424303253325,0.6703297855656142,1.0
KAT7,-0.050687375255970224,0.6703513322497242,1.0
NUMA1,-0.04850325980690329,0.6712578548982343,1.0
KLF3-AS1,-0.3905298398397279,0.6714118425244443,1.0
SIGLEC1,0.3902173770037354,0.671466107064343,1.0
STK32A,0.3027863883071317,0.6715126052134283,1.0
NRXN3,-0.21793988273256537,0.6718685549378152,1.0
CHORDC1,0.05752262926350227,0.6718801666296859,1.0
EDEM3,0.07886321669428398,0.6722415781754542,1.0
INSIG1,-0.05570798830867396,0.6725242947167738,1.0
LOC103611081,-0.0558609946100912,0.672649233104104,1.0
PRMT3,-0.03243287880474455,0.6728276453865464,1.0
CEP290,0.08613511765394222,0.6732322197798486,1.0
MRPS31P5,-0.07528192569630754,0.673836309011968,1.0
LOC105274304,-0.34011839182412995,0.6739932544107944,1.0
MIR503HG,0.469159541236988,0.6740789419281216,1.0
ZZZ3,0.06568884793819052,0.6742223391104489,1.0
FAM13B,0.07943610438424109,0.6742544754124119,1.0
SNORA65,-0.35188054400669183,0.6749673017356468,1.0
SPIRE2,-0.07395637505790376,0.6753436667982826,1.0
SLCO2B1,-0.24407125045701128,0.6754081974515715,1.0
UTP15,0.036769654203856916,0.6755560847728698,1.0
TCAIM,-0.05047617810866534,0.6756065492345751,1.0
POTEF,-0.06368853813535225,0.6756878643390762,1.0
WDR38,-0.3450429374994067,0.6756991498478563,1.0
YTHDF1,-0.044618535531666836,0.6758436474605486,1.0
NAPB,-0.06620420301978047,0.6758851085793535,1.0
TBL3,-0.08446409579429925,0.6768470779317254,1.0
MIPEPP3,0.1415025477424816,0.6770724584513588,1.0
GALNT18,-0.07698122247329842,0.6770826100971473,1.0
CCDC177,0.4070451996997595,0.6774946203584122,1.0
PCF11,-0.057428591087793635,0.677647372008115,1.0
IMP4,-0.04192310649302655,0.6777086831132094,1.0
RPL7,0.025506317525625377,0.6782719667341685,1.0
RGPD2,0.3363483483853962,0.6783161244046688,1.0
MKLN1,0.06577536575627896,0.6784065165267457,1.0
SRSF9,-0.02456544587974996,0.6787302802031264,1.0
EIF3E,-0.04332580678199349,0.6787450867039561,1.0
RAB10,-0.048152680743791976,0.679327227498929,1.0
EPDR1,0.04912117126207605,0.679671745513755,1.0
BACH1,0.08154839013667115,0.6798738250095209,1.0
RNU1-3,0.6260375290604538,0.6806698817659479,1.0
FAM86B2,-0.38405410980060295,0.6813340389329419,1.0
RNF138P1,-0.1957350485039291,0.6814024385908753,1.0
FBXL12,0.04128368700682472,0.681461225799062,1.0
MALAT1,0.12784081213437837,0.6825269711807114,1.0
CRLF3,-0.043668516202119534,0.6827302612066135,1.0
FBXO30,0.066140845208567,0.6829940540423683,1.0
ELAVL3,-0.4390770699341404,0.683059478709144,1.0
WWC2,-0.06829501733610499,0.6830952235940194,1.0
SUFU,0.08237058515421403,0.6833184120875813,1.0
C2orf48,-0.2421402835881592,0.6836108141651381,1.0
PHPT1,-0.08244168571702204,0.6840162779854062,1.0
MARK2,0.05137625660845124,0.6840193773225319,1.0
LOC100506688,-0.25989674222164716,0.6843387157030731,1.0
LOC100996324,-0.3339572564373985,0.6846265508006012,1.0
STIL,0.0942703732255179,0.6850085906044965,1.0
VAMP7,-0.05439123127617407,0.6850210495056627,1.0
LOC100288846,0.5607026934916515,0.6850679006951944,1.0
ST6GALNAC3,0.4046130322342909,0.6851379995481763,1.0
COL19A1,-0.33400501199315136,0.685208006991852,1.0
COL1A2,-0.33386988384435246,0.6852685482029434,1.0
LOC399715,-0.3337328845574085,0.6852912906608237,1.0
C11orf65,-0.12474519718919197,0.6853053768930727,1.0
TUBBP5,-0.39517059844741476,0.6853318856566003,1.0
BGN,-0.08838530820732515,0.6854098057258776,1.0
CLEC7A,-0.3335509285010907,0.685419348230419,1.0
HCRTR2,-0.33363867159742633,0.6854267396484162,1.0
RAMP3,-0.33352668455132745,0.6855344355465539,1.0
TAS2R4,0.333202144985921,0.6855716904017232,1.0
NUPR1L,0.3325264330393866,0.6856551196402444,1.0
CR2,-0.3333039288726209,0.6856730811175373,1.0
ZNF98,0.3332037975707374,0.685687658800939,1.0
TMEM163,0.33311222071111585,0.6857461789180815,1.0
LOC100507472,0.3329749878091137,0.6857733790549677,1.0
IL1RAPL1,0.333157574062477,0.6857825425282422,1.0
LINC01160,0.3329506305014317,0.6858265289147615,1.0
SRGAP2-AS1,0.3332464782714364,0.6858415731467457,1.0
CAMP,0.33322694685478954,0.6858488589303142,1.0
TBCA,-0.021190016194294614,0.6859301068506932,1.0
C1orf210,0.3331312594916341,0.685951020206203,1.0
SLC25A48,0.3331933949499619,0.6859609237056334,1.0
SCN2B,0.3328666269826956,0.6859824495007765,1.0
MOB3A,-0.04464936372382411,0.686078402413257,1.0
CALCA,-0.3339763402736854,0.686238871396804,1.0
SS18L1,0.029822861622326613,0.6864096644939939,1.0
PIBF1,-0.07354021019950885,0.6865266176330359,1.0
MSMP,0.33167326220664767,0.6865554583971043,1.0
RAB6C-AS1,-0.33398372677131516,0.6866341645787779,1.0
ERBB2IP,-0.08253229880970814,0.6867397781143578,1.0
CARD11,-0.33363405567859306,0.6870373037004693,1.0
RNF19A,-0.07122325408859886,0.6871318701882143,1.0
TBC1D19,-0.1463659212571775,0.6874066224721082,1.0
PTCD3,0.05512419418023207,0.6875628548945272,1.0
C4orf47,0.33227314656394813,0.6879572024455702,1.0
ALAS1,0.025491226307339687,0.6879743916749725,1.0
LOC100129636,0.26710198088568027,0.6881894037393963,1.0
LOC613038,-0.4719747391538649,0.6891614183873046,1.0
CCDC110,0.21238922675614935,0.6892280808433391,1.0
C21orf2,0.10281176997977681,0.690225345486766,1.0
MEGF11,0.09776588531249963,0.6902335674044929,1.0
CBR3-AS1,0.3270105034368118,0.6904284484345904,1.0
STX17,-0.0688123139033916,0.690776035812002,1.0
MIF4GD,-0.0537423115996738,0.6908398787815601,1.0
KLHL11,0.05872433678090161,0.6913879422598367,1.0
MAP1LC3B2,0.32004415623642757,0.6914595270574426,1.0
SLFN12L,-0.40880754675268205,0.6925883145550398,1.0
CEP164,-0.04582060326670856,0.6929519935626518,1.0
GBAT2,0.14930308805783898,0.6930034525634677,1.0
FAM223B,-0.19587075244909224,0.6931107324125688,1.0
LOC101929567,-0.4081737228489437,0.6931183399298271,1.0
DENND5B,0.06722781875706829,0.6931261842251254,1.0
PPTC7,0.07835907494012417,0.6933393464870625,1.0
EXOSC4,0.07126642139377815,0.6934156477414467,1.0
DARS-AS1,0.1499795163984654,0.6934438851132046,1.0
DNAJC3-AS1,-0.1809090271372753,0.6937276375747059,1.0
LIPE-AS1,0.31315696343048227,0.6939522777039582,1.0
KLHL24,0.06422497459578835,0.6942169265696111,1.0
ATP6V0E2,-0.06731478356443255,0.6942797006368652,1.0
ZNF765,0.07334546934574959,0.6943477049924728,1.0
MYO1F,0.23719445352018198,0.6944163895786948,1.0
VPS35,0.05917755388305679,0.6944493019083243,1.0
FUT4,-0.053027301793415305,0.6944601581772375,1.0
APPBP2,0.059149926770110994,0.695188716228339,1.0
LINC00672,-0.24605329157774336,0.6953776878920879,1.0
MRVI1,-0.31821705890822954,0.6956846648509102,1.0
SIK3,-0.05754096997993763,0.6959794772488992,1.0
BPHL,-0.036340523723342955,0.6960542848516575,1.0
ACVR2B-AS1,0.10658595121554049,0.6968000994543745,1.0
EDA,0.45117731120989335,0.6971113782603738,1.0
FTCDNL1,-0.14004169555740908,0.6972312017087746,1.0
LOC388692,0.28410084226263965,0.6975460827399217,1.0
SNORA46,0.3164978097429327,0.6977158226763164,1.0
GALNT4,-0.07437634413617289,0.6978879405492561,1.0
SLCO2A1,0.2748259405960143,0.697900337020179,1.0
CAND1.11,-0.22719774091427625,0.6980082189882588,1.0
RGL3,-0.07974462790749737,0.698232069672978,1.0
SRD5A3,-0.010570222132981755,0.698486208818983,1.0
RPL35,-0.042244924290560704,0.6986622040604558,1.0
PRRG1,-0.06370663485168748,0.6989493380057954,1.0
ZBTB25,0.036078450283471675,0.6994376201051761,1.0
PWARSN,0.12990187981553802,0.6999978408471018,1.0
PIK3C3,-0.0698452676183905,0.7000256542610197,1.0
TTLL11,-0.10423913938823182,0.7001780722222668,1.0
L3HYPDH,0.03360928488783799,0.700652074082635,1.0
PTGES2-AS1,-0.29230615591158005,0.7006903785935907,1.0
ZNF83,-0.06677335128528128,0.7007245444435384,1.0
SNRPN,0.0323650782201117,0.7011756773878242,1.0
CTNND2,-0.30772720611589754,0.7012089906789721,1.0
HSPE1-MOB4,-0.7772703399199585,0.7012780976873925,1.0
STK38L,-0.0634194244510482,0.7018509432849976,1.0
APTR,0.04879844932014521,0.7021049641596884,1.0
CCDC180,-1.0244269725702995,0.702279814274577,1.0
BRMS1,-0.0483893699950233,0.7023081491034703,1.0
HS2ST1,0.04428182442666717,0.7024707893854325,1.0
SMARCA5,0.05115971745383163,0.7025995092151196,1.0
DDC,-0.3065164787234304,0.7027812237967523,1.0
TMEM263,-0.03377369083611015,0.7029001385646407,1.0
FOXCUT,0.3325999108666189,0.7030293369397131,1.0
LINC00883,0.13709359066378557,0.7032629031922191,1.0
GBAP1,-0.16815839565291935,0.7033304274645699,1.0
HGH1,-0.05297870147935768,0.7036476328089554,1.0
POLR1A,-0.03938244825594239,0.7036734350335828,1.0
CCDC186,-0.11795411201875261,0.7037076049563614,1.0
PVRIG,-0.33761665153713816,0.703963274497065,1.0
RDX,-0.06038331911847017,0.7039688811841874,1.0
ZNF215,-0.06258498974295712,0.7040431539124422,1.0
NDUFB9,0.0427834780666938,0.7041409339721817,1.0
RPLP2,-0.0694236330904694,0.7042592808648607,1.0
DDI2,0.13070588289571639,0.704562808125738,1.0
FERMT2,-0.05116118958830995,0.7045795695481288,1.0
SEMA6C,-0.04834861550800085,0.7046464086048295,1.0
SBNO1,0.05901350598623445,0.7047042692928359,1.0
RPL9,0.02286565593290213,0.7049126018402823,1.0
KTI12,0.037746751575806314,0.7051468960567159,1.0
SCN9A,-0.2527861489903578,0.7056191889934753,1.0
KDR,0.42103042213194386,0.7059972148853967,1.0
C10orf12,-0.10826823498679694,0.7060039094517074,1.0
ZNF845,-0.057611869927963966,0.7061024219053714,1.0
MRPL16,0.030431772669928137,0.706261985880141,1.0
UGGT1,0.05388850942706114,0.706314202211418,1.0
AHCTF1P1,-0.2572671967356279,0.7063228994656137,1.0
ATRNL1,0.037731287953992165,0.7066935783896975,1.0
ANKH,0.07068272854419444,0.7066936719829712,1.0
SREK1,0.05630690147225259,0.7067600305828236,1.0
SLC2A1,0.06186672758283862,0.7069330478141809,1.0
C17orf67,-0.16117866474285236,0.7074994363556434,1.0
SNORA40,0.30740221470513185,0.7083188480038072,1.0
ZNF578,0.1670771888510041,0.7083296576405027,1.0
PCM1,-0.07037559615716305,0.7089550903439383,1.0
NRSN2,-0.02801517595983327,0.70931550732089,1.0
RORA-AS1,-0.16171631304782608,0.709368006103098,1.0
RAD17,0.04733088795332918,0.7094874707829044,1.0
C14orf169,0.030868051761922644,0.7098408923709916,1.0
SNORA10,-0.35846343588577967,0.7098642454198347,1.0
SPATA4,-0.4410614366051898,0.7100218561927208,1.0
STAM,0.05805902322743961,0.7102403742795163,1.0
ICMT,0.02403356149978464,0.7107535848757054,1.0
FLJ36777,0.26854940850066655,0.711144724326233,1.0
NARR,0.5674710371960465,0.7114357761792426,1.0
APBB2,-0.05135305534896517,0.7114544129189102,1.0
LINC00685,-0.2101603514528385,0.711492782402638,1.0
CSAD,0.13170566557941754,0.7116615289281706,1.0
RBM8A,-0.02195197631346346,0.7120265769685982,1.0
ZFPM2-AS1,0.41207030038842163,0.7121883649799994,1.0
ARMC1,-0.04563586119133056,0.7122686538306641,1.0
STARD5,0.08161526382356943,0.7124845814110029,1.0
TAT-AS1,-0.3342898461456776,0.7126202189764308,1.0
NBPF25P,0.11968340575377567,0.7126570671539376,1.0
DDX11,0.04901262140570495,0.7127687058545796,1.0
GFI1,-0.14495173090536184,0.7128711105334241,1.0
MESDC2,-0.03224538761139506,0.7129309159029162,1.0
HSD17B7P2,0.3188825541529914,0.7130823402617466,1.0
CLCC1,-0.05347362879451012,0.7132046401361086,1.0
ADCY10P1,-0.33363255281048354,0.7132391011265972,1.0
HEXB,0.03195191595802527,0.7135109967423631,1.0
SRP54,0.0404214462290895,0.7141609685118552,1.0
SCRIB,0.08091828620172237,0.7141681204076155,1.0
LOC283352,0.28942985996243586,0.7142083349002035,1.0
ZNF512,0.05278906876888456,0.7142549567995666,1.0
CCDC66,-0.0721216389651218,0.714299557271455,1.0
FBXO34,-0.035414896156179765,0.7144571058873929,1.0
CTNS,0.03300103771815621,0.7145348589172308,1.0
CDNF,-0.2775912756868961,0.7153309313608472,1.0
LOC101927865,-0.378015554422253,0.7153683684052201,1.0
PCP2,-0.23444864085248351,0.7153841469484702,1.0
VIPAS39,0.0695364432584924,0.7153993818389355,1.0
SCG5,-0.5282030272777263,0.7156811954954426,1.0
U2SURP,-0.04470328562433323,0.7158894446498859,1.0
HOXA-AS3,-0.4216428447756141,0.7160393045604381,1.0
ENDOG,0.08685799862431942,0.716144777518286,1.0
CFP,0.3757469127999473,0.7167390230143081,1.0
SYNE4,-0.3602450585236894,0.7168823639917193,1.0
OBFC1,0.03138784430910846,0.7171288749386845,1.0
C11orf96,-0.13961851290916494,0.7173889205008581,1.0
SGMS1-AS1,0.1356595740122044,0.7174516781317232,1.0
FBXL15,-0.1268277140778844,0.7179430722242958,1.0
CCDC173,-0.21535711349571152,0.7179708899474431,1.0
LINC00662,-0.07290337202406327,0.717986690157462,1.0
FUCA2,0.0328427556137143,0.7181894308241282,1.0
GFOD2,0.07323828372807029,0.718233329721438,1.0
HSD17B7,-0.06067527774643722,0.718426872128443,1.0
KIF4B,0.2875262806494283,0.7185169554935955,1.0
BNIPL,0.37159157428552336,0.7188965848044364,1.0
SCAF11,-0.0664792537780734,0.7190639856804275,1.0
LAMTOR3,-0.04323946103036924,0.7191349387304117,1.0
STK31,-0.18144079844340189,0.7194730542480832,1.0
H3F3A,0.16489538184368957,0.7197673860765612,1.0
FUT11,0.029743558828121408,0.7212802223514483,1.0
HRAT5,0.22176506049288092,0.7214093523408448,1.0
FAM25A,0.1342787033328685,0.7216411989270117,1.0
ATL2,-0.06161816560322109,0.7219224241144261,1.0
DCAF5,0.03931268289516865,0.7221222782711029,1.0
WFS1,-0.054383349195603614,0.7222918364159869,1.0
HMGA1,-0.04402487762147267,0.7223110654947407,1.0
SYT9,-0.39047705713865,0.722802982669986,1.0
JMJD4,0.06365680433296816,0.723124264596822,1.0
LINC00634,-0.21777355702609924,0.723125273728568,1.0
PALM2-AKAP2,0.6280825549517919,0.723721160242912,1.0
ZNF709,0.0859753766408371,0.7237865297699707,1.0
WDPCP,0.06566981537118366,0.7238527363712989,1.0
COQ5,0.03932653411994913,0.7240345532656491,1.0
FAM171A2,-0.08263388843691644,0.7240613977272284,1.0
LUNAR1,-0.16081915609579012,0.7241632609925786,1.0
PHF10,0.04378135275191042,0.7243724521266324,1.0
AACS,-0.051346437373108955,0.7246235100216382,1.0
NFYA,0.05038053902306139,0.7249067259925679,1.0
TAC3,-0.4525360746925887,0.7249869083771786,1.0
HMCN2,-0.3330901286324204,0.725359660312042,1.0
LOC647323,0.3325923226855161,0.7255336461735787,1.0
ZSCAN29,0.056463829390764886,0.726173549635303,1.0
PDE8A,0.04282244596199192,0.7266021981812475,1.0
TP53TG3B,-0.9780765200341555,0.7270641307729504,1.0
RCOR2,0.03471462439482487,0.7271348618226211,1.0
COQ6,-0.032391334382444015,0.7273517797543273,1.0
SMAD4,0.04778204842606293,0.7274705044882884,1.0
WTAP,0.03657686315867181,0.7279443089783396,1.0
PSAPL1,-0.33383901812377614,0.7284719474268491,1.0
C4orf27,-0.03216614374274407,0.7288478473659485,1.0
BAIAP2,0.050788748213648205,0.7289766710084736,1.0
ZNF28,0.06854020374342795,0.7290661876394986,1.0
PEX13,0.04235174164036337,0.7291770626789071,1.0
GMDS-AS1,-0.12228525730050954,0.7291938547475039,1.0
RNU1-4,-0.31156077785051806,0.7292226381364512,1.0
TCEB3,0.02861650076993172,0.7296869151156359,1.0
LENG8,0.05580269046618014,0.729919132409721,1.0
DNAH12,-0.3466177066105528,0.7302288315130009,1.0
LOC101927572,-0.11582942392183782,0.7306845644218544,1.0
KLRAP1,-0.13920266441997597,0.7307085100631867,1.0
SMG1P7,0.16821523061245625,0.7311663480544268,1.0
DDX12P,-0.03531228437420353,0.7317911521880478,1.0
HERC2,-0.022292994415872514,0.7320613672140859,1.0
G3BP2,0.060698351618430735,0.7323911567654574,1.0
POSTN,-0.3249189640826533,0.732554923106939,1.0
ZNF213,0.066076445193195,0.7332892629361931,1.0
RBM25,0.04531625305692977,0.7333919950339515,1.0
ZNF347,0.055783545158542225,0.733524145904163,1.0
CCDC81,-0.27223160431223703,0.7336058101196448,1.0
PRKAB2,-0.0596495451278205,0.7336060242507637,1.0
MAST2,0.0422022685268324,0.733692594318116,1.0
SYNPO2,0.1879432630019735,0.7338072350739484,1.0
QPRT,0.05316961342952986,0.7340370828946635,1.0
FAM218A,-0.2464875086409517,0.7342237855434289,1.0
LOC730183,-0.27909406526949576,0.7343826614944425,1.0
LENG9,-0.13844497319007498,0.7344016712339618,1.0
SLC35F2,0.0398003983882802,0.7348321531127064,1.0
BCO2,-0.2756812377050464,0.7348509923917124,1.0
TCEB3-AS1,-0.06651235488392615,0.7350838876357139,1.0
RSBN1L,0.04139476755327287,0.7351061678376769,1.0
POLR2J,-0.04324213005963884,0.7352739316650565,1.0
ATP5A1,0.017197956770644396,0.7356245622921644,1.0
NDUFB2,-0.04962691679830833,0.7357754098092767,1.0
RAB4B-EGLN2,-0.8549605075380822,0.7357919680878915,1.0
SF3B1,0.05231078115159882,0.735956212641652,1.0
LATS2,-0.054859889897636904,0.7360057329329561,1.0
PELO,-0.04466485362072703,0.73625686583401,1.0
CHUK,0.03852533491235022,0.7363876328037398,1.0
IFNAR1,0.0319681353886736,0.7364169690212146,1.0
MRPL1,0.049460437661652534,0.7366450933597694,1.0
NNT,-0.04725835871478701,0.7371978164507054,1.0
PIGL,0.02565928520495575,0.7376182967257155,1.0
SRSF10,-0.04224087304738511,0.7376293075584623,1.0
PDE2A,0.19811992077005058,0.7377571110594995,1.0
SNRNP27,0.041305781761590055,0.7378591704366033,1.0
RPL37,-0.03893554522764653,0.7383212973345442,1.0
ZNF182,-0.05961030472638029,0.7390877228884735,1.0
CNN3,-0.04018222050701681,0.7391159021142213,1.0
KHK,-0.0812741887230457,0.7391738215172521,1.0
CYP51A1-AS1,0.3528184921925017,0.7393497799152341,1.0
FAM133B,0.056522962540757504,0.7393558815058309,1.0
FMNL2,-0.06386699397893025,0.7399949340493788,1.0
TRAPPC12,-0.06497684085614353,0.7400719674360156,1.0
ZNF559-ZNF177,-0.31545741487300294,0.740149097045951,1.0
VSIG8,-0.23943755707562264,0.7402375531955377,1.0
LINC00479,-0.06507019066886288,0.7403972296541705,1.0
ZBTB10,-0.053590913222477,0.7404296796028689,1.0
SLMO2-ATP5E,-0.10533716438129304,0.7405238022666089,1.0
CD55,-0.06939096564852587,0.7408127537491188,1.0
SCHIP1,0.17517400587642395,0.7414157090001181,1.0
GOLGA2P3Y,0.13926536202067355,0.741501762475458,1.0
SLC25A11,-0.04590284258787136,0.7419514700283407,1.0
SYNJ2,0.04510770691334187,0.7420227241097138,1.0
SLC6A17,-0.05889031710702142,0.7425440323716493,1.0
CCDC102B,-0.3016998476023742,0.7426986770184255,1.0
FARP2,0.11213748768036602,0.7427136531918149,1.0
LOC100506746,-0.14674998912921478,0.7427624791266283,1.0
SLC25A5-AS1,-0.10627510194561562,0.7431944280282868,1.0
PLIN5,0.13789235749043582,0.7432858993463148,1.0
TKFC,0.061050899963909444,0.7434494257650474,1.0
CDK10,0.045480016330701645,0.7435518831540127,1.0
SDHAF1,-0.05158586811967858,0.7438329770079244,1.0
LOC440910,0.21920366910221278,0.7439312640687242,1.0
CLP1,-0.029331691047573827,0.744094599632043,1.0
BIRC6,0.06310404559895666,0.7444120557472095,1.0
PTOV1-AS2,-0.1493780171618626,0.744751091962125,1.0
SNAP25,0.0557752936550866,0.7447826586494363,1.0
C18orf8,0.039498318129119525,0.7448327604607174,1.0
NUP62CL,0.09101041765213935,0.7451792657552672,1.0
ZNF627,0.059469205773417855,0.7455483475022686,1.0
TOB2,0.042665263677927,0.7457443879112369,1.0
LOC388436,-0.7724918839049546,0.7462735571966618,1.0
ZNHIT6,0.0409754792281678,0.7463150386087384,1.0
NKX3-1,-0.07837919570496155,0.746421677652974,1.0
ALG13,0.030586398687235672,0.7466418650185431,1.0
RNASEL,0.07731172976423117,0.7466483707322527,1.0
ERCC6-PGBD3,0.17084522889980835,0.7468133511549472,1.0
FNDC3A,-0.057409297280274885,0.7473228646294544,1.0
C6orf165,-0.09162912108116394,0.747594170412456,1.0
SMTNL2,-0.3203668203300678,0.7477965478000779,1.0
ORAOV1,-0.02613401908889479,0.7481275480334039,1.0
CLIC4,0.04866328305437939,0.7484413165009258,1.0
RBM14,-0.05117443747690409,0.7484771585294203,1.0
GCC2,-0.05716163602260238,0.7485838178731351,1.0
STXBP1,0.027369347684560452,0.7486005721846397,1.0
SHOC2,0.055025990095149524,0.7486070060577286,1.0
C5orf42,-0.07054308154690503,0.7487336211568439,1.0
ZIC2,0.031629847609281114,0.7492472748725952,1.0
LOC401585,-0.3377177905419704,0.7498479292581176,1.0
PRKAG2,-0.03389711240198423,0.7503233918188094,1.0
UBE2D1,0.03963563045869023,0.750340150018005,1.0
CCDC152,-0.19555540761127488,0.7505415306790147,1.0
SP140,-0.5391440306340229,0.7505868909057767,1.0
STK4,-0.046997077292667555,0.7506008943362525,1.0
CLEC17A,-0.2155374866426864,0.7507027269509852,1.0
CCDC65,-0.1958539192852644,0.7509100329767798,1.0
ZNF33BP1,-0.1953567582119693,0.750927457370819,1.0
NIPAL1,-0.19529742762672586,0.7509287684274929,1.0
HORMAD1,-0.19524692908079544,0.7509302463851796,1.0
TLDC2,-0.19535989817844435,0.7509312685867222,1.0
SHISA3,-0.19524243955758758,0.7509740447278441,1.0
FGR,-0.19529600277667303,0.7509781481187003,1.0
C1orf116,-0.19562902208242694,0.7511045574942601,1.0
SLC35F1,-0.19522046569063412,0.7511417394395656,1.0
PRNCR1,0.19670438922415778,0.7511482409994727,1.0
C9orf47,0.19674915480629185,0.7513178810070977,1.0
LINC00336,0.19482007476902052,0.7515277481626204,1.0
UGGT2,0.05583766391218603,0.7515603019433703,1.0
