gene,log2FC,p,fdr
HEY2,-1.64205730335933,0.05759863478400991,0.3850662996206549
GIGYF1,-0.2676353794714288,0.057610863561753135,0.3850662996206549
MED27,-0.42663683490218496,0.05765281254114052,0.3851500359639811
ZBED8,0.6993676426491247,0.05766912578333723,0.3851500359639811
TMEM55A,-0.3564995570145726,0.05768044529958085,0.3851500359639811
PIEZO2,3.1472871025001714,0.05768158234550274,0.3851500359639811
CISD1,-0.6170931632431884,0.0577116750064672,0.38520818023967585
ATXN1,-0.4036923878327059,0.057719591556851184,0.38520818023967585
ERRFI1,-0.5073601283373428,0.05775729819472517,0.38520818023967585
ULK3,-0.39217592090783704,0.05777492703267315,0.38520818023967585
SMURF1,-0.5881146497085581,0.057811442555266664,0.38520818023967585
NSFL1C,-0.4521299423535581,0.057812883166596926,0.38520818023967585
FER,0.500704448705152,0.05781880628601208,0.38520818023967585
ARHGAP26,-0.5848946545592497,0.05781973314208797,0.38520818023967585
BCL7B,-0.4702656160368619,0.05782743251122628,0.38520818023967585
CTPS1,-0.6356427308999901,0.057855330923271144,0.38520818023967585
LINC01588,-0.5247085229009123,0.05786293831496994,0.38520818023967585
VASH1,0.5451316615083464,0.05786488886924234,0.38520818023967585
RBPJ,-0.5234535662527993,0.05798759182015148,0.3859279772344169
SERPINF2,1.2883261237893704,0.05803812754042124,0.38613009746774424
SCCPDH,-0.6702353647877999,0.058067668595289855,0.38613009746774424
LIMK1,-0.4305810594413675,0.05807738921869653,0.38613009746774424
MIPEP,0.5681396413076136,0.05811855208019327,0.38613009746774424
CYP21A1P,2.270472277096214,0.05812526120031772,0.38613009746774424
RAPGEF6,0.4634868535410561,0.058129844678832095,0.38613009746774424
SSR3,-0.6156929180336963,0.05813175976753186,0.38613009746774424
ALDH3A2,0.5905959566634493,0.05813463903707001,0.38613009746774424
GM2A,0.4471483397181686,0.058229648399952996,0.3866282243807462
ATF4,-0.6485177957702994,0.05824314270349388,0.3866282243807462
SLC48A1,0.42396131594730235,0.058253446158821394,0.3866282243807462
FHIT,2.3756585104616397,0.05829099335349797,0.38667154508664203
TMEM248,-0.4841750256956008,0.05830100997811661,0.38667154508664203
KHNYN,-0.4837574603487589,0.05833402920824448,0.38667154508664203
PPP1R13B,0.4845865826270117,0.058341212958766764,0.38667154508664203
PRR7,-0.5407936172025902,0.05834700732200648,0.38667154508664203
EPS8L2,0.35207533321901074,0.058371900308850304,0.38667154508664203
ZNF513,-0.4925333878373319,0.05837637490964827,0.38667154508664203
RHPN1-AS1,0.7057990587553942,0.05837681456888794,0.38667154508664203
LOC100190986,0.7561561211201333,0.05839966593392465,0.38672615197615184
FBXO15,0.8739551324464072,0.05842285730998175,0.3867822287279194
MIEF2,0.5742121009164407,0.05843735278231077,0.3867822287279194
PSMC3,-0.5126508329665658,0.058524341484950816,0.3872611699110405
KDELC2,-0.6100271307347214,0.058573617753640325,0.3874903873132503
SYNE3,-0.9118100191881471,0.058635545062291565,0.3878031615099099
KLHL4,-0.8424267835079924,0.058660190938491515,0.38786926950463607
UG0898H09,-3.1066023597506014,0.058720613480888174,0.3879270306173452
SRGAP1,-0.6304045304287467,0.05872760018225797,0.3879270306173452
SLC35B2,-0.40540390075310917,0.058734063297590414,0.3879270306173452
CCDC114,1.042094461833324,0.05874512451389343,0.3879270306173452
DLD,0.5437480838336981,0.05874704178769317,0.3879270306173452
CACNA2D2,2.5758962262170053,0.05875684203118241,0.3879270306173452
FAM63A,-0.6947495019490333,0.058782458455754465,0.3879425147998496
LRRN3,-2.7608087138553556,0.05880199754934548,0.3879425147998496
PNPLA4,-1.9654849600314936,0.05880314681366559,0.3879425147998496
LOC102606465,-0.6586894827742542,0.05882015842542308,0.3879580703321066
TPRN,0.6233540028891422,0.0588966090562548,0.38824426192553485
SCNN1G,0.43677107412099225,0.058936255111636145,0.38824426192553485
RALY-AS1,1.062866549592858,0.058946902706786576,0.38824426192553485
SLC35B1,-0.4349262360442925,0.05895949778980573,0.38824426192553485
RNF144A-AS1,-3.747152107379651,0.0589878555863796,0.38824426192553485
VAT1,0.3840175429050703,0.058995452476677396,0.38824426192553485
ARHGAP27,0.3916904118610489,0.059001925876830834,0.38824426192553485
FRMD3,-0.8249928834134366,0.059003076864361424,0.38824426192553485
SAP30L,0.45394340306322967,0.059009127448843596,0.38824426192553485
DNAJB4,0.5874150332504531,0.0590101949004099,0.38824426192553485
SLC22A31,2.934695871537813,0.05908112504582253,0.3884705039992038
GBA2,-0.3517076094587015,0.05908221090650172,0.3884705039992038
PTK7,0.40440157860037296,0.059088601307074363,0.3884705039992038
ITGAM,1.9850324775391925,0.05914696325622016,0.38873746869324927
CIB2,-0.5405963696559084,0.059158574555811194,0.38873746869324927
FKTN,0.33813831189070953,0.05918693156774546,0.3887406132023311
MLX,-0.430929086412311,0.059188419709862015,0.3887406132023311
TMEM50B,0.7086616166098807,0.059238668438125024,0.38894516687425623
BCHE,-2.5313742251827676,0.059265762384834345,0.38894516687425623
MARCH8,-0.35280673894857273,0.059268592367597336,0.38894516687425623
NKAIN1,2.021621936588189,0.059278328549107605,0.38894516687425623
ZSCAN29,-0.5117085163452302,0.05935947969575247,0.3893307622392195
WDR37,-0.3817444287782621,0.059366507541443965,0.3893307622392195
CCDC106,-0.6919300689335497,0.05938205308991436,0.38933626933023346
ENC1,0.6724176624239391,0.059462479262117895,0.38976705582187954
ADORA1,0.9336498813614504,0.05951086505699238,0.3899876614811567
SHPK,0.33366944518123276,0.05959042410027713,0.3903868105513505
KCTD6,-0.969219781964747,0.05960126490079542,0.3903868105513505
JPX,-0.8895345367001966,0.05961922802232711,0.3904078807546649
PRICKLE2,-1.5326910261338034,0.0596620711134077,0.3905918231274651
KLF13,0.4347045369663949,0.0597369889133734,0.3909382303560419
ACBD7,0.828179968179529,0.05976097679087774,0.3909382303560419
NMI,0.6940118585014989,0.05977263189314856,0.3909382303560419
JUNB,0.5276278157414307,0.059790740337950024,0.3909382303560419
SH3BP5L,-0.392236044964859,0.05980237041174519,0.3909382303560419
NXPE3,-0.539879111346572,0.059818057206734575,0.3909382303560419
KLF4,-0.5898966122559814,0.05982962071494555,0.3909382303560419
GATS,0.3823517398622691,0.059833114613887885,0.3909382303560419
SSSCA1,-0.6710091380404961,0.059898678121372465,0.39117873459900193
HOXC4,-0.8542979120531982,0.059939153608139284,0.39117873459900193
MAST3,0.400591708569463,0.059941286218042344,0.39117873459900193
GPR137,0.3230976204505982,0.059950960497847414,0.39117873459900193
CPSF7,-0.34363544055720574,0.05996483009241221,0.39117873459900193
ST6GALNAC6,-0.4335429461540379,0.05997576887166586,0.39117873459900193
FTSJ1,-0.5147122473869654,0.05998307113444783,0.39117873459900193
RFXAP,0.42702133845066825,0.05999532425273614,0.39117873459900193
RAB5A,-0.5078859177704942,0.06002204823512794,0.39117873459900193
ARHGAP42,-0.6842441780962085,0.06002741298100197,0.39117873459900193
LOC100419583,-0.4287406719792255,0.06003245320777129,0.39117873459900193
WHAMMP1,0.4048792710688689,0.06005969027585339,0.3912599163516778
MINA,-0.48937894955926886,0.06008875472965881,0.3912738024043036
HOXD10,2.056801730772902,0.06009137981400939,0.3912738024043036
IRS2,-0.33488885735579466,0.06014591943599241,0.3913445431740108
TKFC,-0.3624506834304011,0.060146550612207327,0.3913445431740108
CHGA,2.3347586723989293,0.06016827567920948,0.3913445431740108
AKAP10,0.5576423108636206,0.060172113433386805,0.3913445431740108
AQP8,-2.517023039567045,0.060176152417805405,0.3913445431740108
ACTR6,0.43177305316529413,0.06026386735747912,0.3918187348451031
FASTKD2,0.2686194044161496,0.060295826233107364,0.39193027240891665
CXCR4,3.8836675667147285,0.06033770030154443,0.39210618936754754
ANKRD13A,-0.36690395732181,0.060414955619284456,0.3925118895755966
MSH5,-0.6482081195099951,0.06044871557438147,0.3925886233346701
UBC,-0.2838689320086658,0.06045642369538999,0.3925886233346701
SLC39A14,0.4683798993126338,0.060502848384035614,0.3927937496241645
SLC25A18,-1.3634788140510232,0.06052388612523687,0.39283399979545136
HABP4,0.6523844219446886,0.060555994802551465,0.39288210539624624
RBM24,0.38717950517990474,0.06056097722840721,0.39288210539624624
RNASEK,0.5604150114117292,0.0605865343760715,0.39295161626812664
RFNG,0.3675863033895279,0.060605157134336736,0.3929761291039836
DDX47,-0.5280454704555062,0.06068435962276373,0.3933060446843752
LOC100288069,-0.49472093302931963,0.06068574853770246,0.3933060446843752
MARCKS,0.539251319669269,0.060744564049917,0.39357355328074367
DPY30,-0.4870499151505925,0.060756755892668525,0.39357355328074367
SMIM4,0.6861348580916502,0.060772217657502924,0.393577412544616
PVT1,-0.4312471579127699,0.060819398809726095,0.3937264943262811
GTF2IRD2B,-0.5141615227147245,0.06082498061546704,0.3937264943262811
IDH3G,-0.4495908330956482,0.060864179755102464,0.3938214600574278
ZNF600,0.6875131534450452,0.06086940187176561,0.3938214600574278
ATRN,-0.4680426728817224,0.06092972954545397,0.3940626194653264
FBXW9,0.24782427488241154,0.060936446900383995,0.3940626194653264
COX20,-0.7426451582950939,0.06095132867650658,0.3940626194653264
ACAD9,-0.5301371364236918,0.06102308780213237,0.39436283342202444
RBM34,-0.355969887403802,0.06102755537412782,0.39436283342202444
HAUS7,-0.4430304935726035,0.06118899186969443,0.3953095558199512
CHID1,-0.36673063308977305,0.06125249747561967,0.39557076074802827
PRKAA2,-0.53717157127031,0.06127585553219574,0.39557076074802827
TSG101,-0.5626260887509886,0.06130064797054933,0.39557076074802827
DIS3L2,0.44305955590666635,0.06130233212606216,0.39557076074802827
TRAF3IP1,0.5531674426074566,0.06132402143535363,0.39557076074802827
SRSF8,-0.4985953832184915,0.06133000404182442,0.39557076074802827
SDC4,0.4828352382793515,0.061336730059246426,0.39557076074802827
MRAS,0.2342149262325499,0.06136074911367403,0.39557076074802827
EIF4G1,-0.456908974263154,0.061373024917533825,0.39557076074802827
OVAAL,-1.7221418604826484,0.06137883607754108,0.39557076074802827
NEK10,-1.6493564891051546,0.06139543415296383,0.3955814356777117
CPNE3,0.4926615000649246,0.06143517014047779,0.39574115072242083
CDKN2C,0.6764358179038652,0.06147258071020872,0.39584080236267244
ANKRD1,-3.7189629237586175,0.061480543128057,0.39584080236267244
CELF6,1.960164039696892,0.06151272852360522,0.39595173539082135
RPL4,-0.5542776514639964,0.061547892576603806,0.39608178317102233
RGL2,-0.4753106064337693,0.061566004759157106,0.39610205978096824
TYW1B,-0.3171453232966499,0.06159676869497773,0.39620370534488225
POLR3H,-0.557211727459995,0.06162330283633243,0.3962781011882199
URB1,0.3543844875050084,0.06167013026261906,0.39648292829112186
MRPL48,-0.5576117684394752,0.06177400328086519,0.3970543182473673
KRT83,-2.9880858199308364,0.06180426328409339,0.39715239573941086
PCDHB7,-1.451513718465296,0.06184799411405836,0.3972459125135166
SMG6,0.4835287774917614,0.06185310009774137,0.3972459125135166
DNAJC12,-2.850824522252797,0.06187881835210876,0.3972459125135166
GNA11,-0.36810855509392937,0.06187883449313475,0.3972459125135166
NHLRC2,-0.4809071398856659,0.06194837551278406,0.3975959373820504
ITPKC,-0.6302326606140856,0.06201765800133617,0.39780300602997243
NMRK2,1.8570427708590298,0.06202708869531536,0.39780300602997243
MAN1A1,-1.2073401352093809,0.06205296289788754,0.39780300602997243
PCIF1,-0.3414056940142167,0.06206267297624661,0.39780300602997243
FOXB1,1.5167153271200031,0.06206513716117277,0.39780300602997243
ZNF326,-0.47486704205356034,0.06207079198903932,0.39780300602997243
PPRC1,-0.39088566784702117,0.06209530699185605,0.3978638075046924
HSPA9,0.5503129785410383,0.06216275691575694,0.3981541475164262
TBC1D10B,-0.28755534100711877,0.06219105915163779,0.3981541475164262
RAET1L,1.7389877511849665,0.06219740837060249,0.3981541475164262
FUT9,-3.2270186735069273,0.062209492080672855,0.3981541475164262
NME7,-0.6658046766603718,0.06221581523231181,0.3981541475164262
YEATS2,-0.4843538809289196,0.06225006497764815,0.39827640463131947
KLC2,-0.3763209239884624,0.0622650061857991,0.39827640463131947
MOB4,0.3411925146155408,0.06228649219768129,0.39831760409024447
SCRN1,-0.43345647829487,0.06232532724029358,0.39846970265316894
GTF3C2,-0.328709768751299,0.062365291481080165,0.3986020761075525
CDC42BPG,-0.4133105207136625,0.062383881090360166,0.3986020761075525
MPND,-0.6572529305225832,0.06241660320939542,0.3986020761075525
FAM64A,0.5991528832614783,0.0624205542863432,0.3986020761075525
ARHGAP5,-0.341905351243291,0.06242131095531304,0.3986020761075525
MTO1,0.5838669932630562,0.06245777240891764,0.39869955065569995
ARHGAP35,-0.4319802994512578,0.06247268117595303,0.39869955065569995
PKP2,-0.48177004361839426,0.06248175394411706,0.39869955065569995
DPM3,0.5746419857222875,0.06250734932949681,0.39876676469841643
TMEM179,1.9891326899245616,0.06256233319736908,0.398933700792837
LPPR2,-0.35465926478515364,0.06256365347278034,0.398933700792837
ZNF670-ZNF695,1.1946982666535932,0.06260951165185882,0.39912998338140193
YKT6,-0.4468551236214946,0.0626401093820089,0.3992289109024279
POGK,-0.3775066217392453,0.06268444293147009,0.3993837793564852
SENP8,-0.5756648978575356,0.0627336078561646,0.3993837793564852
BMP2,-1.874566354047412,0.06273665382582133,0.3993837793564852
FAM231D,-0.8081306881324979,0.06274484803381922,0.3993837793564852
GBF1,-0.438296608345615,0.06275188174910133,0.3993837793564852
NUDT17,-0.6217870138283379,0.06275492057121732,0.3993837793564852
ZNF205-AS1,2.1810386062622347,0.06280570299076389,0.3995150491246897
KIAA0101,-0.723877497208889,0.06280572745824206,0.3995150491246897
C1R,0.9314366962491505,0.06289711949764945,0.4000002975499085
MSMO1,-0.7468958187415744,0.06291338088323944,0.40000762701339204
SFTPD,1.8293969782531128,0.06294262401107809,0.40004535815782993
ZNF609,-0.4242399778561321,0.06297126045123959,0.40004535815782993
UGDH,-0.5667005562998355,0.0629966675082918,0.40004535815782993
NR1D2,-0.6664405987140949,0.06300215239171729,0.40004535815782993
TNRC6C-AS1,0.5702729588820183,0.06303148936123326,0.40004535815782993
CCDC57,-0.40587418000252384,0.06303251593983059,0.40004535815782993
ZNF697,0.5164935954308678,0.06303739787844692,0.40004535815782993
ENDOV,0.5102698201370028,0.06304019770479571,0.40004535815782993
TMEM185A,-0.3780267809360538,0.06307169132000903,0.40014929971177554
SLC25A44,-0.31740531483949574,0.06317992481148045,0.4007222358157917
TMEM249,1.0119538289272167,0.0631922694818104,0.4007222358157917
LSM5,-0.5056695734115433,0.06326888810944879,0.4009631621292248
DTNA,-3.631468271962814,0.06327205801441976,0.4009631621292248
NEXN,-0.5071453905803107,0.06327569750239476,0.4009631621292248
TNFRSF12A,-0.5289653917273576,0.06330022190831276,0.40102258315926786
FSTL5,4.269469573717121,0.063390518649893,0.4013707000758016
AP4E1,0.6379930872853663,0.06339471560204034,0.4013707000758016
AHNAK,-0.4910873835197105,0.06340065222727109,0.4013707000758016
ZNF335,0.32091806253199273,0.06342981877900566,0.40145934787811977
KLK1,2.7815922135734876,0.06350573529272673,0.4018437719586377
CEP170,-0.5454994168808973,0.0635301207795079,0.4018841526233406
ZC3H4,-0.3646924986711326,0.06354247640722582,0.4018841526233406
RPP30,-0.6023506272617905,0.06356543843881651,0.40193336103837285
LINC01140,-1.7853602316347428,0.06359527546378681,0.40199084411038866
ZNF704,1.110810130046623,0.06360489692080899,0.40199084411038866
HMGN2,-0.37752512517896974,0.06363096819458795,0.40205963793597044
C7orf60,0.6675551020739139,0.06366777848577551,0.4021962384659763
TRAPPC12,-0.42627849625860037,0.06371323328878285,0.4023873691127209
CACNA1I,-0.6886493425873228,0.06376962786140006,0.4025582913223246
GYLTL1B,0.5626145625630397,0.06377070722590479,0.4025582913223246
ZNF57,0.4861920492617484,0.06385460846598379,0.40277074623383907
F5,1.2995706510525507,0.06386337462112533,0.40277074623383907
IFT20,-0.3534144821754115,0.0638774386141506,0.40277074623383907
ZNF655,-0.4607232401239383,0.06388305004652826,0.40277074623383907
FNDC1,3.5112624966037456,0.06389377490431802,0.40277074623383907
ARHGDIB,-2.3796179669682336,0.06389564246202546,0.40277074623383907
C9orf129,-1.3736369186900004,0.06394891469286314,0.40295761690584103
SAMD9,1.296941302977328,0.0639724888010119,0.40295761690584103
GPCPD1,-0.2666061408205316,0.06397530908295908,0.40295761690584103
DENND4C,0.43025212428793225,0.06398616889413242,0.40295761690584103
CCT6B,2.1359516180065627,0.06402382366611234,0.40306769235533807
FUCA2,-0.5239215539381803,0.06403409684783955,0.40306769235533807
FZD2,-0.3519650673368169,0.06405813700490097,0.40312317024120586
ZYG11B,0.2660559534040381,0.06415255044337324,0.40352774801316565
H2AFB1,-2.0413787409244546,0.06416431063411326,0.40352774801316565
PNCK,0.8778541547285212,0.064196992577647,0.40352774801316565
CDK3,0.6375559890575859,0.06420747211134777,0.40352774801316565
SERPINH1,-0.39570301414570785,0.0642206034403867,0.40352774801316565
RALBP1,-0.5470339648780751,0.06422396361203704,0.40352774801316565
KCNN1,0.5161948645325038,0.0642291191738425,0.40352774801316565
ERO1B,0.6108928016820787,0.06426772983316514,0.40363148826830403
RIC1,0.37487237468795875,0.0642761229287694,0.40363148826830403
NMNAT2,3.445908100867073,0.06431806022714735,0.4037623554091352
MAGEA4,3.4959011828732427,0.06432837589284277,0.4037623554091352
BAIAP2L1,-0.5333102976930153,0.064344755597797,0.4037623554091352
BST1,1.2595058464923916,0.06437964286457834,0.4037623554091352
SAMD4B,0.3068698976867914,0.06438513183050167,0.4037623554091352
HKDC1,2.2421904239921178,0.06438846702690722,0.4037623554091352
GRM4,0.6062201375752707,0.06443820311878415,0.40397855258579457
RASSF7,0.433001073457687,0.06447944374683424,0.40403828789134044
CPT1A,-0.5504421335206029,0.06448999978466893,0.40403828789134044
SCO1,0.5703944257639879,0.0644935148112863,0.40403828789134044
GATA3,-1.1755774751652481,0.06452589444831634,0.4041455063920452
LINC01372,2.177284337321777,0.06455915569999075,0.4042581946918768
CARS2,0.5433741701829042,0.06457628910058226,0.4042698637829074
EID2B,0.5243173585842946,0.06460870301599206,0.40437716603980844
C9orf66,2.162807936304937,0.06468654485264283,0.404606311191645
RNASEH1-AS1,-0.4956304623572283,0.06469346378938816,0.404606311191645
SDC2,-0.6218141361723681,0.06469870595478,0.404606311191645
FBXO3,-0.5203000384944119,0.06470644463023323,0.404606311191645
TRIM5,-0.4718368177610053,0.06473884069535575,0.4047132957283456
ZDHHC12,-0.3942701290110726,0.06476332389711417,0.40477077435696357
BARX2,0.9990819612796225,0.0647818353976177,0.40479091152983915
BUB3,-0.434170414890799,0.0648281280120698,0.4049845892212242
TIMM50,0.4574772174678472,0.06497742884393502,0.40582152126519927
PPP1R15B,-0.5737506391126832,0.06503748893218546,0.40608716841421544
BZW1,-0.5445170766179359,0.06505063951821294,0.40608716841421544
FOXM1,-0.4364886229180911,0.06507738955619942,0.4061583895569023
TPSB2,3.8587060219623552,0.06512692397283652,0.40637174456300895
CD151,-0.37678660400729846,0.06518522840826398,0.40663970831969576
HID1,0.2446465886125413,0.06521245797705089,0.4067137396801937
CCDC120,-0.43826811213350503,0.06526191230651435,0.40682657151679397
MPV17,-0.3507119871158313,0.0652725623641825,0.40682657151679397
TGFBR3L,-0.6234183820901054,0.06527664875555583,0.40682657151679397
FOLR1,1.9586856011686347,0.06535713774430195,0.40723234214648013
IFT57,-0.519804092204037,0.06539417495681694,0.40736724281923026
PSME2,0.5978977720268226,0.06542449281524003,0.407372129479489
MYEF2,-0.47713514289776526,0.06544965746542232,0.407372129479489
MTRNR2L8,1.3211103966509832,0.06547154957161579,0.407372129479489
MAP2K5,-0.4063927185845895,0.06547276407000432,0.407372129479489
CDCA8,-0.4013818292250946,0.06547722461181081,0.407372129479489
CPSF4L,1.7137872738598627,0.06548728170216073,0.407372129479489
BAG1,-0.5049161436624541,0.06550631706574861,0.40739481896069873
CBFA2T2,0.4735109571762379,0.0655449768651422,0.40745944083799074
GCK,-2.053491966284173,0.06555799342642614,0.40745944083799074
NUMBL,-0.5355765880910681,0.06556287886571636,0.40745944083799074
NCALD,0.7129053585202456,0.06559753873093044,0.40757916871658845
FAM98A,-0.4937372972288614,0.06563447877582816,0.40771300459644544
DDX19A,-0.3714860554451107,0.06568981179230764,0.4079079948591691
PHF1,-0.4416011392368038,0.0656966832891217,0.4079079948591691
SUSD6,0.3134308673528672,0.0657172973146517,0.4079403156870818
HAS2-AS1,-2.475058928204918,0.06576872572431419,0.4081576675316344
RPLP0P2,2.180993089626887,0.06578314513153859,0.4081576675316344
CDC42EP4,0.4468085688534522,0.06581976372549556,0.4082246571660172
STK35,-0.48508142005933763,0.06585729143443476,0.4082246571660172
KIAA1919,0.4643378334145982,0.06586551742575864,0.4082246571660172
NOS3,-0.5370147806391028,0.06586977371144535,0.4082246571660172
ACTL8,1.934900227116847,0.0658710381648055,0.4082246571660172
CHD5,-0.43925421477832494,0.06591112954977908,0.40828866111986606
MSANTD3,-0.6632397579356901,0.06591220916435533,0.40828866111986606
CLIC4,0.4762873559289922,0.06595634465374602,0.40846648531179547
CLEC2D,0.5719835116329071,0.06598496210347733,0.4085481458581764
KHSRP,-0.4073539169444018,0.06601419282689583,0.4086335644358352
KIAA1551,0.45404855060787597,0.06606238287567766,0.408793962693653
ZNF746,-0.446032185588642,0.06607098645386746,0.408793962693653
ZKSCAN2,-0.36602985318086034,0.0661077044313273,0.40892557822882947
TP53TG3,3.9191754162233723,0.06615961801609675,0.4090797275470671
DDX43,0.5220584507791504,0.06616795476952222,0.4090797275470671
ANKRD7,-1.8739274865100854,0.06617897915331779,0.4090797275470671
TK2,-0.42605528784443436,0.06626720830937105,0.4094471250191262
PCSK7,-0.42272739720056585,0.06627981128732474,0.4094471250191262
DHFRL1,-0.5253530878464137,0.0662859271704105,0.4094471250191262
EIF3F,-0.44354424866253694,0.0663056635653813,0.4094471250191262
LOC400706,-2.5991049848913494,0.06631574209941504,0.4094471250191262
SDCBP2-AS1,-0.7411417710017423,0.06639437969184285,0.4098370721243972
ACRC,-1.4279740404906818,0.06642944402084917,0.4099579325062895
EID3,0.8356900467250874,0.06648029800192261,0.4100757294252857
PAX7,2.0624879455254934,0.06648557804999909,0.4100757294252857
SLC25A38,-0.4032718817689993,0.06651022970110082,0.4100757294252857
NPM3,-0.3885077343161214,0.06651048846656003,0.4100757294252857
SLC16A5,-0.4407506425053054,0.06660960023340186,0.4105911911942524
PAPD4,0.6534785747981964,0.06663739341562601,0.41066689727157785
RPL36A,-0.7721648085110697,0.0667078739419507,0.4110055765913765
SIK1,0.3777098572532438,0.06683226965000473,0.4116762073019719
DGCR8,-0.47438632795254243,0.06687515965812224,0.41184458058822665
POP1,-0.5090006867124472,0.06694797304698553,0.41202786316919243
CROCC,0.44877448376920626,0.0669501705970533,0.41202786316919243
LRPPRC,0.586711004691649,0.06695160972063705,0.41202786316919243
IFNGR1,0.7051223807001605,0.06699315330070771,0.41218771406837945
GCLM,0.5519359665365116,0.06701952182647608,0.4122541450641158
GGT5,-3.4542377964004713,0.06716191134939804,0.41294465755666765
FKBP10,-0.47351331034068167,0.06716297244339985,0.41294465755666765
FAM184A,0.6771471755150138,0.06719398393616886,0.4130394067123452
DCLRE1A,-0.5897357212352272,0.06723908185802926,0.41315680842925717
SON,0.4009224459930252,0.06725042369854142,0.41315680842925717
E2F6,-0.4364867083862052,0.0672598996914107,0.41315680842925717
BPGM,-0.4396557396555565,0.06729845825703612,0.41329776904547233
NKAIN3,-1.171555718310234,0.06733714879821633,0.4133491901847759
CA8,0.6025741672064999,0.06737504388783748,0.4133491901847759
PRSS27,-0.8425116137756419,0.06739455604244918,0.4133491901847759
ADAMTSL4,0.5242608862741758,0.06740269332489313,0.4133491901847759
FANCF,-0.528922412174369,0.06740968169905061,0.4133491901847759
BCL2,3.8983000838731625,0.06740995959726206,0.4133491901847759
TLE6,-1.3021407640648297,0.06743027703766694,0.4133491901847759
TNFRSF1B,-0.4090356093827534,0.06743173380200367,0.4133491901847759
SUPT5H,0.3989799749081371,0.06744926962176834,0.41336097528618443
MEN1,-0.40263336836104635,0.067476162203353,0.41336621899026593
ANXA11,-0.46319369732841587,0.06748135216150819,0.41336621899026593
CNBP,-0.543805650161044,0.06754486810397392,0.41365958432863975
C3,-0.8947359636883103,0.0676201143278934,0.41395819183812743
DUSP10,-1.6367032981099712,0.06763695004623892,0.41395819183812743
LINC00667,-0.4988683793534161,0.06764053400913085,0.41395819183812743
ATF7,-0.5056621366831546,0.06766120929166679,0.41398902611436983
COMMD3,-0.4160655780789533,0.06769240232087043,0.4140841847146591
GLIDR,-0.5021909615139935,0.0677329119507789,0.4142362771764545
ATL3,-0.420969434387219,0.06777201492969463,0.4142639464653335
KIAA0754,-0.33532796364463735,0.06777537816202607,0.4142639464653335
CBX7,0.5397839803704407,0.06779163338192687,0.4142639464653335
C17orf51,0.5838320348947637,0.06780254532221416,0.4142639464653335
CDK14,-4.256224332835309,0.0678476500514625,0.4142639464653335
EIF2AK1,-0.47312198492833346,0.06784770750356509,0.4142639464653335
APEX1,-0.4176772159680251,0.06787192789157911,0.4142639464653335
SH3GL1,-0.4287945657175456,0.0678747149740006,0.4142639464653335
BPNT1,-0.5302328267214307,0.06787826250298835,0.4142639464653335
NAT6,-0.5159116482867603,0.06793279199599074,0.41449025531200706
HYDIN,0.936574868827754,0.06794665563943761,0.41449025531200706
REEP1,2.709288943891731,0.06801506452704525,0.41481198649009976
TAB3,0.7070488660581109,0.0680420855914309,0.41485570337049416
ZNF420,0.7512291107714715,0.06805357203920892,0.41485570337049416
AIMP2,-0.5332747760676853,0.0681361966324391,0.41524740145969513
ETFB,-0.4472180917052899,0.06814919582029746,0.41524740145969513
TDG,0.6150825529933002,0.06816655153495992,0.41525758211874453
IRF2BPL,-0.3962629849705763,0.0682209169635263,0.4153599015291205
ANAPC16,-0.6410012913775489,0.06822623143803842,0.4153599015291205
C11orf85,-2.501158130331034,0.06823041404155411,0.4153599015291205
PSMB6,0.49712754069719267,0.06827547852266712,0.41544239312078085
LTBR,-2.2500396622022154,0.06828006019060658,0.41544239312078085
ENSA,-0.5119340164891337,0.06829104041026018,0.41544239312078085
GNAI2,-0.3659605951981746,0.0683203073494646,0.4154872683761839
AP5B1,0.31822517787600546,0.06832980421189441,0.4154872683761839
TMCO3,-0.4777049535784972,0.06838915694750583,0.4157308913167304
MAP1LC3B2,1.0419199589817567,0.06842086360641189,0.4157308913167304
YIPF2,-0.6333312921609604,0.06843368807750823,0.4157308913167304
LTB4R2,0.6633638726730879,0.0684373109312438,0.4157308913167304
GS1-259H13.2,-1.2066988046707476,0.06845935309603451,0.4157308913167304
SPAG7,0.5699464380832548,0.06846558989273605,0.4157308913167304
PSME1,0.6954496549944196,0.06849765697477558,0.4157308913167304
FABP4,1.6423599521938321,0.06850295422706168,0.4157308913167304
TMA16,-0.5332918281787062,0.06851119466722927,0.4157308913167304
LINC01389,-0.8018273808580494,0.06853282987843028,0.4157668815379105
C1RL,0.7256547186500608,0.06859572294384776,0.41605309620581205
SEPT6,0.5039287336252727,0.06862502615778218,0.4161083564306841
SLC25A5,-0.5116127017992866,0.06863626789547866,0.4161083564306841
RABL2A,1.087687437576209,0.0686639295970248,0.4161807545973516
CALR,-0.5093016749031456,0.06868683577822778,0.41619159191708227
SPECC1L,-0.4582220182931014,0.06869715794816429,0.41619159191708227
FNBP1,-0.4116305949397727,0.06871420516133432,0.41619962975207647
MESDC2,-0.5379511273966795,0.06874424604822729,0.41628634815343496
EMC10,-0.40634179739072884,0.06876321287299164,0.41630598234906324
KCNH6,2.7157208629979994,0.06879093376204622,0.4163785942730164
TMEM156,-1.2436502502571924,0.06886042343967431,0.41664797093785805
LOC643201,0.5908520421824841,0.06886691296785899,0.41664797093785805
C2orf72,1.0970793640508463,0.06889817936952879,0.41674190057305793
