gene,log2FC,p,fdr
SCN4A,-0.8625001000638545,0.19662643161800478,0.4245379854091238
TAS1R3,-1.138936329361132,0.1966955727226015,0.42462868916334834
TLX1,-1.5290809236624348,0.19670051912745246,0.42462868916334834
CDKN3,-0.28542565592370117,0.1967883075763553,0.4247835664968615
WBP4,-0.18433185138538555,0.19685888989041286,0.4249012807637927
SEPSECS-AS1,-0.9179307511664159,0.19687952391968827,0.4249111759822082
ASXL2,-0.0775595991564586,0.19693272116874808,0.4249913427569779
BSDC1,-0.10919562078220935,0.19702131316511273,0.4251478739951389
ACAD10,0.11804144508992209,0.19703907094629736,0.42515154061150956
CCR6,0.38064757001570726,0.19707627188634172,0.4251971557485859
PGA4,1.4356379174590244,0.1971692564580123,0.4253631082729691
MTRR,-0.11445825799254727,0.19744753877013418,0.4259287532746111
LRP1B,-0.32316214946235533,0.1975994645193723,0.4262217551857896
LGALS8-AS1,-1.3028708769746744,0.1976278300808985,0.4262482119260112
ANKRD62,-1.3031254174693265,0.1976486121972609,0.4262571861281202
FLJ26850,-1.3035864716002472,0.197664527679281,0.4262571861281202
ZNF501,-1.3022873252983231,0.19768029202194748,0.4262571861281202
PPP3CB-AS1,0.24308202700355874,0.1977759213230445,0.4263945285959027
DCST2,-1.3906518376605577,0.19777619683315148,0.4263945285959027
LOC145783,-0.2024442156397921,0.1979007218255585,0.42662825586936415
BAZ1A,0.08482546681272041,0.19799833221475538,0.4268039281375712
TPCN1,-0.07875522081051223,0.19802290695527905,0.42682214944565766
CHMP1B,0.10854763478582363,0.1981002222070976,0.4269492144545708
HTR1D,-0.6442294020944557,0.198114111409798,0.4269492144545708
ELOVL3,-0.6718539094294305,0.19826501000455407,0.4272396337189133
SLC19A3,0.870579340835048,0.19831001960296546,0.4272785517898377
EPOR,-0.11159293876469789,0.19831778993432378,0.4272785517898377
COMP,-0.8240855641119476,0.19833148717451615,0.4272785517898377
LOC728323,-0.5571670873704928,0.19837344762275377,0.4273341762255823
NT5DC3,-0.13029147067441826,0.1985253513105602,0.4276266110118852
TMEM19,-0.16253484042345967,0.19870578371957603,0.42794209845683556
AURKC,-0.5463820012175606,0.19870967870240222,0.42794209845683556
CTC-338M12.4,-0.24414623587229656,0.1987203081559334,0.42794209845683556
RAB10,-0.08636930740949467,0.19877611820880606,0.4280274688554811
ATAD5,-0.1768200770567816,0.1988315322527836,0.4281119727059569
XXYLT1,0.08237938127189004,0.19890071045095178,0.4282260965429737
PCDHGB4,-1.2191361468699873,0.19892853316712655,0.4282511721905737
FXR1,-0.06427267942615167,0.19896681850514675,0.428264496880559
MRPL54,-0.17654300306386794,0.1989670750379934,0.428264496880559
LAMA5-AS1,-1.030871707873007,0.19904232219211299,0.428391633203495
TLCD1,0.10117431875299232,0.1992195563230293,0.4287382339174281
PPIG,-0.19432435565933126,0.19926981801625462,0.42881154449974324
NNMT,-1.667149712631706,0.19936863587183679,0.428989323366944
ZNF266,-0.17252666932288996,0.19942376614118795,0.4290730766832955
ZNF134,-0.176786675772167,0.1994426131111375,0.42907875687610647
LINC01348,-1.259533118093625,0.19947276779485099,0.429083967023561
FAM106A,-0.8345452452613439,0.19947744914545756,0.429083967023561
THOP1,-0.2048046134825121,0.19949689678688284,0.42909093691061206
CA3-AS1,-1.6660745307605944,0.19956787874130613,0.42919495191560453
STARD5,-0.48855500561202536,0.19957767905695967,0.42919495191560453
KLHDC3,0.1152250087915494,0.19970526948477554,0.4294344549715264
FOXO6,-0.4884801490478772,0.19977290065218803,0.4295449967324517
DHX38,-0.14769527691646545,0.19985917003734227,0.4296955925563291
NFAT5,-0.12974990087946559,0.19998744105063193,0.4299364597495315
HIP1R,-0.12101953926814701,0.2000075151286591,0.4299447030717157
DDX27,-0.12794809964772824,0.20017119228209215,0.43026161530148493
NASP,0.1060427395925263,0.200352556069039,0.4305890469718981
MGC72080,-0.1271884189844723,0.20035605173359064,0.4305890469718981
VAMP1,0.3115122174689722,0.20040122394639684,0.4306511691542903
NAA38,0.14009379315556458,0.2006481263161023,0.43114675304105254
ARHGEF33,-0.5604379654638119,0.20078431439411906,0.43140437620388755
CCDC152,-1.0008051901121542,0.20091368958984068,0.43164732061113625
MLN,-0.8605581884222531,0.20105033751090345,0.4319058492048985
STAG3L1,0.5253791188595143,0.20110718394762375,0.43199291643110255
LDAH,0.15082946592421642,0.20116575252528335,0.43208366851426877
TMEM184B,-0.11468620413960195,0.20119363243700222,0.4321084950733864
RPL5,-0.07667445834445807,0.2012880809300119,0.4322762769810241
SHOX,-1.0054729330305843,0.2013938784978364,0.4324684024032946
KRTCAP3,0.6370462682089635,0.2015902966585995,0.43282772021886257
LOC401052,-0.6099708892742575,0.20159390436331612,0.43282772021886257
RPS28,0.24539964598687725,0.201695986673113,0.43301177807092656
LOC100506175,0.8504009576333222,0.20184938430074859,0.43320425238925914
SLC25A41,-1.0569744412402,0.2019001445550137,0.43320425238925914
LRTOMT,-0.20170976617001735,0.2019880077569076,0.43320425238925914
CELF6,-1.2806170421603718,0.20199467543299038,0.43320425238925914
C18orf8,-0.10239535634521246,0.20212874531460856,0.43320425238925914
EID1,0.11605824380320229,0.2022393324063785,0.43320425238925914
CBWD5,-0.1889298577735552,0.2022861759393124,0.43320425238925914
LOC101559451,-0.6206577756916896,0.20234092130737058,0.43320425238925914
LNPEP,0.0834318303375099,0.20239206030183488,0.43320425238925914
TBC1D9,-0.11348643334740594,0.20239490216887715,0.43320425238925914
TK1,0.19690206912570574,0.20239917608981012,0.43320425238925914
TXNRD3NB,-1.0165306005920485,0.2025143217564881,0.43320425238925914
ESAM,-0.2952598356814322,0.20257905234599352,0.43320425238925914
HOPX,-0.9260950525069219,0.20263302089602578,0.43320425238925914
NIT1,0.1694698972696873,0.20263744419399327,0.43320425238925914
PCDHA11,-1.7659760677949607,0.20270447577918627,0.43320425238925914
LOC403323,0.9171668668383738,0.2027853984835876,0.43320425238925914
ZNF669,-0.194150035550126,0.20295579913570377,0.43320425238925914
TUBB4A,0.159339352074781,0.20302890973199433,0.43320425238925914
HOGA1,-0.8943598903769926,0.20310871621550344,0.43320425238925914
HIST1H2BH,0.8609618640678561,0.20313832632787077,0.43320425238925914
KLF15,-1.1316268427651768,0.20319942949154152,0.43320425238925914
SNORD10,-0.8751430651408286,0.20321706877539478,0.43320425238925914
GLIS2-AS1,-0.8616467771463862,0.20323028147018501,0.43320425238925914
THNSL2,0.180497424967907,0.20341164203479956,0.43320425238925914
LOC102724511,-0.861918448123293,0.2034303673034224,0.43320425238925914
GRM1,-0.8607562538672591,0.20343395240076276,0.43320425238925914
ST3GAL6-AS1,-0.8628498583967666,0.20344319596754382,0.43320425238925914
BCRP3,-0.8829420760429598,0.20346229512312589,0.43320425238925914
REG3A,-0.8619275834615986,0.20346573539169654,0.43320425238925914
C9orf84,-0.8648665307571589,0.20352813442541468,0.43320425238925914
HRASLS2,-0.8618677358994603,0.2035292963769226,0.43320425238925914
HTR3A,-0.8672162797168106,0.20353084379668285,0.43320425238925914
IL27,-0.8625677649278969,0.2035317787978324,0.43320425238925914
NBPF18P,-0.8614591564970197,0.2035405656119396,0.43320425238925914
CCNA1,-0.8666193627180804,0.2035419864422987,0.43320425238925914
ANKRD2,-0.8676599672379228,0.20355029732491586,0.43320425238925914
HCRT,-0.8590967626487128,0.20356004951911566,0.43320425238925914
SPATC1L,-0.8621550089258028,0.20356039647350216,0.43320425238925914
PCDH19,1.5187258116363076,0.20357239375033756,0.43320425238925914
IRF4,-0.8619911905313181,0.20357326613862228,0.43320425238925914
PLA2G4A,-0.8637107465659065,0.20357351993903777,0.43320425238925914
B3GALT5-AS1,-0.8624352482050112,0.20358186940115552,0.43320425238925914
GPR1-AS,-0.8620957386785744,0.2035877398765097,0.43320425238925914
MDS2,-0.8617206502022716,0.20358921597490526,0.43320425238925914
KLRD1,-0.8622180611236429,0.20359029393801234,0.43320425238925914
CECR1,-0.8616609948544145,0.20359178007094722,0.43320425238925914
ANGPTL2,-0.8618723889777588,0.20359198096348807,0.43320425238925914
LOC400706,-0.8619659288333184,0.2035933017115215,0.43320425238925914
CYP4F3,-0.8620229105507947,0.20359717056491566,0.43320425238925914
C16orf89,-0.8627218572471104,0.20359826630856728,0.43320425238925914
CNR2,0.8618060328737559,0.20360158892172633,0.43320425238925914
RBBP8NL,-0.8618529960726841,0.2036023975460705,0.43320425238925914
RXFP4,-0.8618325641866198,0.2036029615068443,0.43320425238925914
LINC00222,0.8615097840162692,0.20360561656788664,0.43320425238925914
PTGER2,-0.8615567029078054,0.20361186493944453,0.43320425238925914
ABCA12,-0.8624451480664314,0.20361396975605278,0.43320425238925914
GBP7,-0.8617380490454895,0.2036152915730627,0.43320425238925914
LCT,-0.8622957722307104,0.20361545370747894,0.43320425238925914
KLK6,-0.8615756343066012,0.20361558451732392,0.43320425238925914
GSN-AS1,-0.8623971849053191,0.20361805066228014,0.43320425238925914
TSPAN11,-0.8623215094267471,0.2036201792832134,0.43320425238925914
LINC01366,-0.8620435730955536,0.20362173894152277,0.43320425238925914
LOC100507351,-0.8624303023840855,0.20362176788150232,0.43320425238925914
POU2F3,-0.8625945494460536,0.2036221074634488,0.43320425238925914
ITGB2-AS1,-0.8616554981707457,0.203623526798122,0.43320425238925914
LOC729987,-0.862023367495414,0.20362482123297554,0.43320425238925914
TRIM63,-0.8619318774718495,0.20362668993729224,0.43320425238925914
ZNF157,-0.8615185683840098,0.2036277021193401,0.43320425238925914
CCDC158,-0.8620292195991196,0.2036288618591017,0.43320425238925914
SSTR1,0.8614749541576942,0.20363097709878847,0.43320425238925914
PDCD1LG2,-0.8624440277833331,0.20363243686278387,0.43320425238925914
FGG,-0.8617560210978735,0.2036336137337937,0.43320425238925914
ITGAD,-0.8622749319520611,0.2036343013596352,0.43320425238925914
ZNF806,-0.8617919429955591,0.20363485023223446,0.43320425238925914
LINC01215,-0.86217092164097,0.20363718019114024,0.43320425238925914
ADRA1A,-0.862049747307529,0.20363740820507942,0.43320425238925914
SHISA3,-0.861824341659223,0.20363901298095854,0.43320425238925914
OR7E37P,-0.8653175602089287,0.2036396798671797,0.43320425238925914
PRLR,-0.8623817491672892,0.20364236813192538,0.43320425238925914
C8orf4,-0.8619877163718576,0.20364447837206087,0.43320425238925914
OXCT1-AS1,-0.8618719198838539,0.20364684465605465,0.43320425238925914
LOC440461,-0.8624462568839592,0.20364691698675208,0.43320425238925914
TGM4,0.8612924655811894,0.20364694302633776,0.43320425238925914
PADI4,-0.86204774648052,0.20364891792418252,0.43320425238925914
MRGPRX3,-0.8611868312424157,0.2036491196532374,0.43320425238925914
CAMK1G,-0.8624138849805482,0.20364937276966816,0.43320425238925914
LOC400997,0.8618759721591086,0.20365259713050757,0.43320425238925914
KRT75,-0.8619175142637229,0.20365464788753743,0.43320425238925914
IL2RG,-0.8621265849324473,0.20365490738597938,0.43320425238925914
LOC103021296,-0.8616461787278941,0.20365917304901204,0.43320425238925914
SLA2,-0.8621239415672178,0.2036603885951014,0.43320425238925914
FAM198A,0.86148821802277,0.20366359655659677,0.43320425238925914
TYRP1,0.8610610851989987,0.20366460017414983,0.43320425238925914
ZNF33BP1,-0.8621204168123627,0.20366692385072555,0.43320425238925914
WNT2,-0.8620208592573556,0.20366697294509079,0.43320425238925914
TMPRSS6,-0.8622056371137968,0.20366756406768255,0.43320425238925914
LOC283038,-0.8620853046729389,0.2036704477789336,0.43320425238925914
PEX3,0.09987413092175501,0.20367203839192594,0.43320425238925914
EPHA1,-0.8621785504744084,0.20367260756263103,0.43320425238925914
LINC00624,-0.8622572546541923,0.20367318341857676,0.43320425238925914
LINC01021,-0.8621727556709056,0.20367361961971334,0.43320425238925914
FUT2,-0.8618391059473636,0.20367442624702026,0.43320425238925914
FAM13A-AS1,-0.8617734110943567,0.20367603800424117,0.43320425238925914
DNAJB13,0.8614763720242511,0.20367622352208004,0.43320425238925914
CCDC85A,-0.8620541927719111,0.20368319101307356,0.43320425238925914
TTR,-0.8624750843738936,0.20368321464587713,0.43320425238925914
IRS4,-0.8618233504053355,0.2036878556583296,0.43320425238925914
BMS1P21,-0.8629601974815643,0.2036882541034731,0.43320425238925914
ATP1A2,-0.8619403931234211,0.2036889147503748,0.43320425238925914
KLK5,-0.8612677346639707,0.2036893108329646,0.43320425238925914
CCL15,-0.8612557426247657,0.2036907951598826,0.43320425238925914
DGCR10,-0.8618379841197994,0.2036999936109057,0.43320425238925914
HCFC1-AS1,-0.8628088062728896,0.20371426630203954,0.43320425238925914
LCN15,-0.861450092072193,0.20372180555304517,0.43320425238925914
RABGAP1L,-0.18322057724444107,0.20372652954880563,0.43320425238925914
HSPB3,-0.8617615100449462,0.20373225227071504,0.43320425238925914
CGA,0.8616084708843715,0.20374291429233185,0.43320425238925914
LINC00854,0.8621741472524652,0.20375739554141103,0.43320425238925914
LINC00239,-0.8628465298340062,0.20376265213901823,0.43320425238925914
LOC102723703,-0.8614641717608339,0.20376553559975236,0.43320425238925914
PLA2G1B,-0.8606338436950222,0.20378215697555774,0.433204802146129
HSPB2,-0.8607239225633556,0.20380347510306632,0.4332153354760081
SEMA6D,-1.376930032441148,0.20388361673859717,0.4333372243420143
SMAD1-AS1,-0.8633915719186099,0.2038935525449848,0.4333372243420143
IGFL2,-0.8600900615734582,0.20393428169275848,0.43338899565064865
CLDN3,-0.2981198338582587,0.20423783970077655,0.4339992620658206
STARD7,0.08989394919114879,0.204602865653743,0.43474003757486723
ARNTL,-0.18359551047945732,0.20463647409430624,0.43477655498328843
ZNF740,-0.09669239216798964,0.20470820332235645,0.4348940525565228
ADAM9,-0.1115930593490777,0.20477185090223224,0.43499436352696774
BGN,-1.1078637281233985,0.20497306361438244,0.43538686290041523
PFKM,-0.15852920485897926,0.20503548365194657,0.4354845110056386
VPS37A,-0.13358814251032491,0.20512702424538592,0.43564398900181234
BPHL,-0.13890905717056334,0.20515663795919992,0.43567193310097196
NCKAP5L,-0.16453707182302502,0.20521030378630073,0.43575094584073726
PI4KAP1,-0.3272111810258176,0.2052735074726771,0.435850197316475
KIR3DL2,0.8615160166783693,0.20533838324917514,0.43595298288066653
LOC441155,0.36625081093486855,0.20540634574672223,0.4360623048387836
ARFIP1,-0.1555805261952301,0.20552411326859726,0.4362773331290982
PCDHGA8,-1.0743399093127555,0.20568207172240488,0.4365776356009516
TRAPPC8,-0.06501796411088101,0.20570080962406978,0.4365824061886522
FRG1JP,-0.9901274331672204,0.20576704942480084,0.4366631115859486
SLC25A36,-0.17730388725199475,0.20577182172412822,0.4366631115859486
ZNF559-ZNF177,-2.6053183436280536,0.20604018633675164,0.43719755816826955
PLB1,-1.1670716593815014,0.20606560470162882,0.43721645171306484
TC2N,-1.867613018856167,0.20614384689375273,0.4373474113720734
ABCE1,-0.15614646370334384,0.2061954563036457,0.437421851413383
THOC3,-0.12363462339228981,0.20640046736779358,0.4378216788368188
ECSCR,-1.3640207167477651,0.20653410647194553,0.43807005839166463
IQSEC3,-0.6997039541701842,0.20660833978013787,0.4381924053255748
RAB3A,-0.41768341708867673,0.2068390772378862,0.4386466332804419
MGC27345,-0.2275977641084852,0.20688074599746478,0.43868381897711545
CEBPZ,0.09527745378878194,0.2068897512275076,0.43868381897711545
LOC150776,-0.20295509615735519,0.2069860175208247,0.43885279201280003
TOB1,-0.08203003740736214,0.20704405219101388,0.43894068559874216
ATP11C,-0.13579962015606384,0.20719826806284683,0.43923245631867003
LOC100233156,-0.26369068641771065,0.20744453249157707,0.43971781477292954
C7orf65,-1.6773483275462167,0.2074604428452753,0.43971781477292954
GDPD3,-1.6842602248401028,0.20748980777925305,0.4397448495801893
FBXO48,-0.5377601089180244,0.2077838103355396,0.4403326966007693
RGPD5,-0.6137358167807996,0.20785515804286966,0.4404221358937461
PCF11,-0.039587374448970536,0.2078592856654337,0.4404221358937461
ANKRD10,-0.10369923276061144,0.20789941313681468,0.4404719080343445
C3orf80,1.3525164876594793,0.2079809726080275,0.4406094462509024
TUBA1C,-0.15536820809735374,0.2080106111098962,0.44063697624695963
LENG9,-0.31239178532228884,0.20813547381016292,0.4408371377976162
DLX2,0.31757229299543077,0.2081384031150218,0.4408371377976162
GSDMD,-0.18843430303978614,0.2082766128076331,0.4410945783602981
CALR,-0.1179496700622682,0.2083903533995072,0.44130016047448034
RBMX,-0.11040190183834397,0.20845977742624427,0.4414118697400478
ZBTB17,-0.1691893889447602,0.2087168867730027,0.4419209514807459
DCBLD2,-0.08249206408628851,0.2088255396453965,0.44211564671026565
TTBK2,-0.21723528847605955,0.2088459884915939,0.4421235843047296
NCK1,-0.17863392925858257,0.20897542652293277,0.44236223052647683
SCYL2,0.13729884338874143,0.20920804026741227,0.44281922498239046
LOC101926911,-1.3796336753782978,0.2094514306901739,0.44329895495422134
ZNF552,0.25346937118679147,0.20950717495964863,0.4433814913714386
STAG3L5P,-0.2245490729376698,0.20954197777073874,0.44341969958279176
ZFYVE26,-0.11273996061823155,0.2097181244189712,0.4437424638609841
AGGF1,-0.15717802738421938,0.20972802456251158,0.4437424638609841
AHR,-0.12506856497257957,0.20996643019433103,0.44421138240330144
MT1X,-0.323001289436041,0.21009405657474378,0.44444587677317954
SLC22A23,-0.14810317216973345,0.2101364358262784,0.44450001106589326
FAM120A,-0.06046433092159198,0.210166485039506,0.44452805715594157
FAM72C,-0.4577635664135036,0.21021532188893519,0.4445958337601501
TMEM240,-0.573545739377908,0.2103251084896656,0.44479249518842534
FOXD4,-1.0991769766864656,0.2104233828225415,0.44496478116827365
CYP4X1,-1.3905275389550602,0.21046198866127028,0.4450108737167263
TAF11,-0.13746483034914547,0.21062353706350712,0.44531689376747735
FAM151A,-0.9128408571019371,0.2107237557735739,0.4454932072271316
RMRP,-0.6385707727106849,0.21086537912401193,0.4457570195072035
ZNF880,-0.22725978145367076,0.21099804397468333,0.44600185343151627
ADAM21P1,-1.055477050765523,0.21107969295140483,0.44613882092355445
HGH1,-0.14646780861057707,0.21115784676453064,0.4462683797470223
GSK3B,0.09373014701442095,0.2113144993705454,0.4465638067397182
MORC3,0.10917346214114865,0.21171677166774688,0.4473782049567881
LINC01265,-0.9107424155962518,0.21186175767310755,0.4476488455223881
ATP7B,-0.19209085746298626,0.211915895463584,0.44772750238595377
GALNT2,0.11880836729435451,0.21196673880258268,0.44779918686549447
UNC5C,-0.9150371153049845,0.21201157022563638,0.4478581601949831
MUC4,-0.4397326153305266,0.2121365970586697,0.44808651724336046
PSD,-0.2854514630827092,0.21228214901893125,0.4483071888137556
SIKE1,0.14878698585577155,0.21228341368286366,0.4483071888137556
ZIC4,-0.8802775039042631,0.21229186878783962,0.4483071888137556
UBE2Z,0.09481666551016588,0.2123299950720631,0.44835193966604486
TEX9,-0.20699354520251045,0.21316331634428354,0.45007566793324083
RCSD1,-1.464652134424571,0.21338457816832995,0.450506914434333
ARHGAP10,-0.0645269083583262,0.213420975373905,0.4505478289629324
GSKIP,-0.19893903470176255,0.21360670187562417,0.4509039572761242
TMEM217,-0.2443012178361501,0.2136763519401282,0.45100511757216927
TUBB2A,-0.21832515713803424,0.21368869479982214,0.45100511757216927
RPAP2,-0.062171133814041823,0.21373730476937908,0.4510717531900607
GTF2H2C,-0.9633398503216686,0.21387302277099327,0.4513221965456757
BRCA2,0.14466934233244366,0.2140506134539139,0.45166095410794377
QRICH1,-0.07323419285853916,0.21411690539973488,0.4517648286944517
COL4A5,0.11227908480712934,0.21442477456171669,0.4523783493920989
EDEM1,0.10930317093657571,0.2145027532475261,0.4525068041616138
ARMT1,0.10091159956704487,0.2145315889427245,0.4525315765483731
SPACA6P,-0.508005583153424,0.21476066737509175,0.45297870209970953
C2CD5,-0.19613761678008323,0.2148943390349636,0.4532245380347854
KCTD11,-0.14822308476071733,0.21496745152559293,0.45334262220328764
ANKZF1,0.167999032121676,0.21504159070059736,0.45346285255263363
SDHAF2,-0.18755653406006978,0.2151193009239797,0.4535905934981175
SENP8,-0.19089918889968338,0.21536157721757274,0.45404962692588086
SLC35A5,0.06829514355938926,0.21537130179169828,0.45404962692588086
BNIP2,-0.17112972987689012,0.21543158707170867,0.4541046676015591
TPRKB,-0.18378719842639946,0.2154317138838747,0.4541046676015591
TRIM23,0.17112776962242826,0.21547633379438902,0.4541625616755393
BTBD2,-0.15294662932815228,0.21559045879766714,0.4543574615221644
JAM3,-0.07027845160937041,0.21560312706715587,0.4543574615221644
ENDOD1,-0.08161974524407256,0.21565034953607262,0.45442080579174804
CTCFL,-1.288777606194039,0.21567601524550611,0.4544387189514345
TP53BP2,-0.1022536754728538,0.21583821137630843,0.45474428188665966
MEIOB,-1.1787239161937457,0.21590002300349695,0.4548383153511245
G0S2,-1.3321167530480427,0.2159549106062448,0.4549177481142848
GGT5,-1.481056535909451,0.21607265621728597,0.45512957063828835
SEMA5A,-1.3911280862184525,0.21610525456288418,0.4551533228330447
TMEM182,-0.2861566254220662,0.2161183161977037,0.4551533228330447
BCL2L12,-0.11327390525682368,0.2162192405120542,0.4552576081310844
TIMMDC1,0.1040607643817264,0.21623219314904135,0.4552576081310844
TCF25,0.16359182583608245,0.21623255291143276,0.4552576081310844
HIF1AN,0.1193774221987276,0.2162366165155198,0.4552576081310844
CYB5D2,0.21102024787069418,0.21632845736038975,0.45541475100320594
LOC645752,0.30147834646140526,0.2164347861436367,0.4556023664747381
TAS2R20,-0.493924682088994,0.21648469683524005,0.4556711996114629
CNPY4,0.16454464998710705,0.21658990294333705,0.45585640197351524
MICU3,0.3361484578754039,0.21680523252271267,0.4562733331509394
RBM48,-0.09265283930994528,0.21686529722272865,0.4563634642692744
PPDPF,-0.2255841798263667,0.2168913330797823,0.4563819776893369
SNORD3B-1,0.5774258217434617,0.21698773783265504,0.4565485463815896
NOP9,-0.13222943336315218,0.21702922085256895,0.45659954085122084
TMEM150A,0.08520547772941356,0.21715303327332366,0.45682372315544256
C16orf70,-0.19334334453386326,0.2171846245284852,0.45684572556482905
SULT2B1,-0.5618931590799665,0.21720882025164512,0.45684572556482905
ZFP36,-0.21240208296850227,0.2172152594300309,0.45684572556482905
LOC730101,-0.30701378409327607,0.21739980032349482,0.4571975306668143
RNF4,-0.17101352092179845,0.2174796910402554,0.4573292152732933
TMEM150C,-0.17634450857026618,0.2177054129003836,0.4577362925255899
MAFIP,-0.15777715319329744,0.2177078525205752,0.4577362925255899
SCAND2P,-0.49146832994841105,0.21773230481914546,0.4577513515514076
LINC00685,-0.575696913475849,0.21781204813581986,0.457882640495143
LOC100289230,0.6149304953087364,0.2178467661348746,0.4579192642652485
C16orf86,-0.9911805444830595,0.21803512277652273,0.45827880878917426
TMED8,-0.18330542746306477,0.21811234967784862,0.45840473586735275
CACFD1,-0.18295575630371808,0.2181583123052802,0.4584649403303932
URGCP-MRPS24,-2.495417075519595,0.21837432732651202,0.45888247606710103
ATXN7L3B,-0.0998604748804226,0.21864554519876578,0.4594053862631771
TSPY26P,-0.7639147023450068,0.2186578761964984,0.4594053862631771
LMO7-AS1,-1.0611195203222512,0.21892463896266834,0.45992936173120486
CLYBL,0.22058058182434692,0.21916545352837313,0.4603987449149948
FOXE1,-1.5116336473320826,0.21930243564480764,0.46064995110252954
MPP5,0.10739850859715716,0.21973826363903903,0.4615288004635905
TNFAIP6,-1.5284287559186398,0.21982109714262196,0.4616661547557446
ADNP2,-0.0949525017757562,0.219990355916687,0.4619849823823502
PUS7,0.10812296359488549,0.22017774535389484,0.4623418312376559
EIF3CL,-4.458887029666553,0.22044776069687533,0.46283025744117046
USPL1,-0.25276259511037047,0.22045401663632594,0.46283025744117046
PIGX,-0.11681152066764611,0.22047424875188057,0.46283025744117046
PIK3CB,-0.12281442475080873,0.2204802722133349,0.46283025744117046
COMMD8,-0.2785495996517451,0.2205045377658141,0.46284449673748734
EIF4E2,-0.09147044488245193,0.22057981826735523,0.4629658069310472
DENND5A,-0.08424559869862769,0.22068165006114746,0.46314282087743786
C2orf49,-0.13012332447038943,0.22085785197244998,0.4634758743635553
PIBF1,-0.15383901040136294,0.22092870468575596,0.4635878145799626
FKBP1AP1,-1.34863133867043,0.22095827952326522,0.46361312810100225
TES,0.11921542631389137,0.22109541056073753,0.4638640933984885
DLEU2,-0.3002395197867873,0.22111970906232328,0.4638783119988121
SLC1A5,0.12053849124048988,0.22116796682946407,0.46393639185078744
CRYM,-0.7997767797486364,0.22118244147084568,0.46393639185078744
HLA-DOB,-1.2458311384846426,0.22164160557946752,0.46486267192556463
RPPH1,-0.9100287532070126,0.22167171028892269,0.4648889836738932
NPC1,-0.08781267239093715,0.22206436236229027,0.46567556384488196
MIR31HG,-0.21768601254733078,0.2222256778425513,0.46597693813413155
ARL8B,0.13581384590103163,0.22224397474078988,0.4659783979775412
FHOD1,-0.22143424955111612,0.22227676512421368,0.46601024363822907
GHR,-1.1530899228883456,0.2223325334834597,0.4660902544916142
LOC101060389,-3.0314719503239163,0.2224539927429235,0.4663079539088598
FICD,-0.3014268893692069,0.22267373406876825,0.46673162136573826
STARD13,-0.2741070204399083,0.2227519887629868,0.4668586844917729
LOC645513,-0.7077738551138424,0.22291787209407118,0.46716937098793115
SRRM5,-1.1957025301403599,0.22300499701134224,0.4673149672214093
UBN1,-0.08542469226551219,0.2231992482529559,0.467685009695054
MIOX,1.1675939520771783,0.22327040713642007,0.46779708997599884
LINC00997,0.16257311913380157,0.22334542653784664,0.4679172404518074
LINC01166,-0.4904325874138973,0.22342603358226132,0.46804907731368633
FAM114A2,0.1617160454779949,0.223520374518561,0.46817938946584825
COPS4,-0.13366125307886811,0.22352360652873737,0.46817938946584825
KCNAB3,-0.39003147125189397,0.2236280440989714,0.4683610843699286
C4orf47,0.7986372164238593,0.223971145163299,0.4690425619520915
MLLT10P1,-1.1935740682788016,0.22400403898456736,0.4690456955332175
PRPF4,0.0901881645712308,0.224008074573069,0.4690456955332175
TAPT1-AS1,-0.2494623680049184,0.22410229588718264,0.46916949473978964
VAX2,-0.4441140530283745,0.22410264137788025,0.46916949473978964
TTPAL,-0.09914572204393579,0.22414581606221107,0.46922277854408456
ANKLE1,-0.9681491754311837,0.22442540208631484,0.46977091399708926
TNFRSF21,-0.08930401018455214,0.22480341584353702,0.4704725684909085
PCNA-AS1,-1.0000092310881925,0.22495614361091582,0.4704725684909085
FAM107A,-1.015837685690647,0.224962656117117,0.4704725684909085
C17orf59,-0.1952448121995083,0.22502221111983262,0.4704725684909085
INHA,-1.1916830370095381,0.22502330964011613,0.4704725684909085
LOC102724034,0.9983276345989328,0.2250949335123815,0.4704725684909085
LOC440600,-0.39834921639383936,0.22516571646298045,0.4704725684909085
FXYD4,-1.0008163015977176,0.2251992018212839,0.4704725684909085
RPS6KA2-IT1,-1.001452816486396,0.22520985135513277,0.4704725684909085
FXYD2,0.999577890869868,0.2252343476715831,0.4704725684909085
LRAT,1.0033710713705257,0.22528706709399424,0.4704725684909085
SGOL1-AS1,-0.9999472346250319,0.22529986209061925,0.4704725684909085
RP1,-1.0003684677683362,0.22530794009354968,0.4704725684909085
KCNQ1DN,-1.000927424783765,0.22532068715426984,0.4704725684909085
ZNF536,-1.0003204592277628,0.22532102091448472,0.4704725684909085
NLRP12,-1.0042257487481703,0.22532709619054123,0.4704725684909085
NAT2,-1.0003750770175641,0.2253313945555233,0.4704725684909085
FAM133A,-1.000266687043879,0.225344293293784,0.4704725684909085
PDE1B,-1.000231385670351,0.22535222794901116,0.4704725684909085
ZNF232,-0.17121948804006948,0.22536164879964946,0.4704725684909085
SNX32,-1.000505521228149,0.2253649194442694,0.4704725684909085
CD207,-1.0005273928254421,0.22536883222217202,0.4704725684909085
RFPL1S,-1.00063186943514,0.225373611881743,0.4704725684909085
TFEC,0.9997860392618402,0.2253753188928577,0.4704725684909085
APOL4,-1.0008416267513975,0.22537546220486193,0.4704725684909085
